time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
20.700088,0.703429,3.195965,0.679269,38.92,0.220000,-0.467425,0.745173,3.189920,0.000000,-0.036252,0.018161,-0.100382
20.800072,0.718555,3.207930,0.659061,37.76,0.220000,-0.460844,0.756576,3.196946,0.000000,-0.031935,0.023192,-0.097298
20.900102,0.733349,3.219252,0.639327,36.63,0.187858,-0.452642,0.768269,3.203818,0.000000,-0.028147,0.027719,-0.094809
21.000035,0.743493,3.226689,0.627170,35.93,0.177311,-0.459434,0.780140,3.210480,0.000000,-0.029188,0.028514,-0.099998
21.100120,0.764111,3.241370,0.608600,34.87,0.136783,-0.440354,0.792118,3.216910,0.000000,-0.019967,0.036693,-0.098923
21.200211,0.779210,3.251619,0.582489,33.37,0.111447,-0.414286,0.804175,3.223108,0.000000,-0.016462,0.040596,-0.090435
21.300044,0.793226,3.260518,0.547408,31.36,0.091958,-0.361280,0.815638,3.228861,0.000000,-0.014205,0.043325,-0.073060
21.400104,0.801679,3.265517,0.520016,29.79,0.101283,-0.339310,0.827311,3.234500,0.000000,-0.017737,0.042306,-0.063550
21.500145,0.811977,3.271163,0.480599,27.54,0.111595,-0.311220,0.838848,3.239910,0.000000,-0.019620,0.042105,-0.042147
21.600038,0.821131,3.275719,0.444366,25.46,0.131118,-0.294136,0.850890,3.245333,0.000000,-0.022827,0.041001,-0.024043
21.700108,0.830806,3.280121,0.410714,23.53,0.154376,-0.288069,0.863586,3.250758,0.000000,-0.025735,0.039916,-0.008693
21.800130,0.841794,3.284678,0.377297,21.62,0.175700,-0.287683,0.876854,3.256082,0.000000,-0.027524,0.039180,0.006283
21.900029,0.854816,3.289599,0.347024,19.88,0.189324,-0.285793,0.890525,3.261214,0.000000,-0.027463,0.039010,0.017990
22.000107,0.869968,3.294802,0.316200,18.12,0.187363,-0.260036,0.903743,3.265943,0.000000,-0.025493,0.039317,0.030063
22.100156,0.886920,3.300125,0.292358,16.75,0.177385,-0.236387,0.917178,3.270471,0.000000,-0.021918,0.039955,0.035006
22.200089,0.904768,3.305281,0.270268,15.49,0.159010,-0.200931,0.930383,3.274720,0.000000,-0.017628,0.040651,0.038066
22.300101,0.922624,3.310031,0.249032,14.27,0.142284,-0.171837,0.944029,3.278843,0.000000,-0.013536,0.041162,0.040100
22.400210,0.939244,3.314094,0.229698,13.16,0.128973,-0.143985,0.957716,3.282743,0.000000,-0.010885,0.041217,0.040057
22.500042,0.949735,3.316470,0.216320,12.39,0.142284,-0.128619,0.972022,3.286672,0.000000,-0.014514,0.039836,0.033952
22.600182,0.964523,3.319574,0.197767,11.33,0.151867,-0.124239,0.987032,3.290536,0.000000,-0.014077,0.039422,0.032804
22.700136,0.978295,3.322209,0.181076,10.37,0.165178,-0.140518,1.002580,3.294165,0.000000,-0.014812,0.038802,0.029670
22.800024,0.992603,3.324729,0.167689,9.61,0.177488,-0.165130,1.018433,3.297422,0.000000,-0.015182,0.038336,0.023086
22.900069,1.007871,3.327193,0.152669,8.75,0.185876,-0.191302,1.034397,3.300232,0.000000,-0.014790,0.038082,0.017943
23.000105,1.025098,3.329732,0.139943,8.02,0.185157,-0.215573,1.050349,3.302576,0.000000,-0.012607,0.038186,0.010348
23.100027,1.043063,3.332115,0.123863,7.10,0.179145,-0.233846,1.066214,3.304465,0.000000,-0.009834,0.038428,0.005972
23.200085,1.061541,3.334266,0.107225,6.14,0.169959,-0.247691,1.082060,3.305921,0.000000,-0.006728,0.038733,0.001967
23.300142,1.080307,3.336111,0.088885,5.09,0.159229,-0.257276,1.097928,3.306956,0.000000,-0.003486,0.039039,-0.000494
23.400062,1.098574,3.337568,0.069719,3.99,0.144361,-0.250321,1.113044,3.307673,0.000000,-0.000867,0.039275,-0.002256
23.500113,1.115831,3.338586,0.046500,2.66,0.136250,-0.242862,1.128373,3.308082,0.000000,0.000583,0.039391,-0.000147
23.600148,1.126605,3.338987,0.028023,1.61,0.149897,-0.233913,1.143502,3.308281,0.000000,-0.004577,0.039223,-0.002930
23.700051,1.141764,3.339205,0.001838,0.11,0.160481,-0.237182,1.159167,3.308169,0.000000,-0.005452,0.039211,0.001873
23.800106,1.156115,3.339072,-0.020738,-1.19,0.175437,-0.247143,1.175524,3.307687,0.000000,-0.007274,0.039191,0.002885
23.900136,1.171471,3.338603,-0.040710,-2.33,0.189600,-0.259715,1.192445,3.306802,0.000000,-0.008189,0.039190,0.001152
24.000086,1.188127,3.337715,-0.066435,-3.81,0.194256,-0.242932,1.208983,3.305709,0.000000,-0.007885,0.039128,0.005048
24.100132,1.206092,3.336305,-0.089011,-5.10,0.195072,-0.253506,1.225724,3.304143,0.000000,-0.006370,0.038910,0.005631
24.200150,1.224804,3.334433,-0.107968,-6.19,0.192814,-0.265177,1.242776,3.302059,0.000000,-0.004176,0.038603,0.002465
24.300107,1.243914,3.332230,-0.122276,-7.01,0.188937,-0.275622,1.260078,3.299509,0.000000,-0.001636,0.038342,-0.005471
24.400119,1.262508,3.329782,-0.139620,-8.00,0.186652,-0.282050,1.277508,3.296555,0.000000,0.000331,0.038219,-0.010514
24.500134,1.281052,3.326973,-0.159279,-9.13,0.184890,-0.284623,1.294946,3.293243,0.000000,0.002209,0.038123,-0.013368
24.600129,1.293410,3.324911,-0.171277,-9.81,0.197384,-0.269973,1.311533,3.290019,0.000000,-0.002120,0.039166,-0.024002
24.699997,1.311663,3.321591,-0.188517,-10.80,0.198960,-0.289143,1.328158,3.286367,0.000000,-0.000545,0.039342,-0.029482
24.800092,1.329578,3.317989,-0.208475,-11.94,0.200435,-0.312450,1.345036,3.282127,0.000000,0.000656,0.039644,-0.032411
24.900031,1.347798,3.313986,-0.223754,-12.82,0.201378,-0.334742,1.362156,3.277320,0.000000,0.002201,0.039940,-0.040093
25.000106,1.366794,3.309520,-0.236828,-13.57,0.199010,-0.353897,1.379389,3.272027,0.000000,0.004528,0.040185,-0.050114
25.100167,1.385661,3.304842,-0.249100,-14.27,0.196084,-0.372700,1.396586,3.266317,0.000000,0.006771,0.040623,-0.061035
25.200056,1.404144,3.299990,-0.264404,-15.15,0.187137,-0.353864,1.412942,3.260832,0.000000,0.008714,0.041284,-0.068978
25.300112,1.422347,3.294879,-0.283217,-16.23,0.182460,-0.361125,1.429301,3.254984,0.000000,0.010419,0.042104,-0.073541
25.400135,1.440519,3.289390,-0.304524,-17.45,0.181582,-0.379895,1.445848,3.248517,0.000000,0.012183,0.042949,-0.075685
25.500058,1.457958,3.283679,-0.329382,-18.87,0.186062,-0.400452,1.462537,3.241405,0.000000,0.013329,0.043973,-0.074334
25.600115,1.474921,3.277598,-0.358869,-20.56,0.186667,-0.379274,1.478583,3.234354,0.000000,0.014092,0.045040,-0.068458
25.700037,1.486085,3.273276,-0.379924,-21.77,0.211440,-0.407911,1.494668,3.226777,0.000000,0.009204,0.048258,-0.071049
25.800082,1.503006,3.266241,-0.406625,-23.30,0.218163,-0.410110,1.510309,3.219099,0.000000,0.010196,0.049172,-0.068084
25.900196,1.519693,3.258856,-0.426471,-24.44,0.220000,-0.433722,1.526117,3.210732,0.000000,0.011101,0.050137,-0.072046
26.000120,1.537187,3.250735,-0.442870,-25.37,0.220000,-0.464405,1.542141,3.201572,0.000000,0.013012,0.050740,-0.079459
26.100090,1.554619,3.242307,-0.457857,-26.23,0.220000,-0.495837,1.558236,3.191727,0.000000,0.015039,0.051427,-0.088338
26.200124,1.571692,3.233780,-0.468936,-26.87,0.220000,-0.500824,1.573146,3.182378,0.000000,0.016897,0.052400,-0.101177
26.300144,1.588864,3.224943,-0.482933,-27.67,0.211511,-0.476232,1.586290,3.174156,0.000000,0.019067,0.053436,-0.111125
26.400133,1.605344,3.216098,-0.502007,-28.76,0.199877,-0.489200,1.599923,3.165101,0.000000,0.020777,0.054827,-0.116013
26.500104,1.621926,3.206804,-0.518619,-29.71,0.203386,-0.529828,1.614505,3.154532,0.000000,0.022829,0.056128,-0.123377
26.600186,1.638119,3.197393,-0.535792,-30.70,0.215975,-0.572164,1.629810,3.142613,0.000000,0.024729,0.057673,-0.130218
26.700092,1.654006,3.187714,-0.559403,-32.05,0.220000,-0.965758,1.647460,3.120872,0.000000,0.017128,0.090623,-0.130583
26.800184,1.669144,3.177983,-0.583421,-33.43,0.220000,-0.952941,1.664204,3.102266,0.000000,0.022569,0.076635,-0.130586
26.900193,1.683647,3.168119,-0.612342,-35.08,0.220000,-0.759017,1.678132,3.090470,0.000000,0.029040,0.063257,-0.125658
27.000125,1.697578,3.157971,-0.645798,-37.00,0.220000,-0.597084,1.690842,3.081372,0.000000,0.029822,0.065358,-0.116162
27.100085,1.706835,3.150785,-0.672511,-38.53,0.220000,-0.585153,1.703163,3.072213,0.000000,0.026235,0.070725,-0.113396
27.200137,1.720332,3.139703,-0.702053,-40.22,0.220000,-0.653121,1.715011,3.062013,0.000000,0.027195,0.072497,-0.107796
27.300126,1.734041,3.127813,-0.726769,-41.64,0.220000,-0.741573,1.726862,3.050028,0.000000,0.028702,0.073731,-0.106974
27.400166,1.747892,3.115205,-0.749616,-42.95,0.220000,-0.814370,1.738684,3.036479,0.000000,0.030682,0.074520,-0.107994
27.500203,1.761239,3.102502,-0.773122,-44.30,0.220000,-0.844846,1.750009,3.022647,0.000000,0.032502,0.075466,-0.108308
27.600117,1.773991,3.089698,-0.802301,-45.97,0.220000,-0.874186,1.761079,3.008188,0.000000,0.034094,0.076534,-0.102870
27.700181,1.785875,3.077005,-0.834828,-47.83,0.220000,-0.898507,1.771887,2.993147,0.000000,0.035159,0.077961,-0.094061
27.800211,1.797470,3.063810,-0.864718,-49.54,0.220000,-0.918489,1.782355,2.977700,0.000000,0.036304,0.079096,-0.087817
27.900141,1.808649,3.050230,-0.899526,-51.54,0.220000,-0.924592,1.792408,2.962027,0.000000,0.037415,0.080030,-0.076563
28.000171,1.819148,3.036497,-0.937999,-53.74,0.220000,-0.902847,1.801758,2.946934,0.000000,0.038211,0.081012,-0.061592
28.100212,1.829054,3.022424,-0.976001,-55.92,0.220000,-0.881499,1.810734,2.931760,0.000000,0.038793,0.081828,-0.047014
28.200099,1.835333,3.012890,-0.999951,-57.29,0.220000,-0.887149,1.819419,2.916204,0.000000,0.036144,0.087319,-0.046367
28.300113,1.844571,2.997892,-1.037033,-59.42,0.220000,-0.877585,1.827779,2.900270,0.000000,0.036829,0.087508,-0.032525
28.400163,1.853205,2.982712,-1.070805,-61.35,0.220000,-0.861643,1.835749,2.884079,0.000000,0.037297,0.087652,-0.021906
28.500094,1.861213,2.967393,-1.107344,-63.45,0.220000,-0.823631,1.843107,2.868441,0.000000,0.037538,0.087754,-0.008390
28.600146,1.868753,2.951697,-1.138700,-65.24,0.220000,-0.789584,1.850091,2.852722,0.000000,0.037692,0.087601,0.000021
28.700166,1.875903,2.935432,-1.173379,-67.23,0.220000,-0.740766,1.856623,2.837325,0.000000,0.037851,0.086962,0.011874
28.800072,1.882495,2.918987,-1.204696,-69.02,0.220000,-0.700723,1.862876,2.821545,0.000000,0.037850,0.086201,0.020506
28.900125,1.888629,2.902177,-1.237139,-70.88,0.220000,-0.662394,1.868838,2.805235,0.000000,0.037771,0.085160,0.030350
29.000150,1.892474,2.890759,-1.253973,-71.85,0.220000,-0.634185,1.874363,2.789196,0.000000,0.035794,0.089555,0.024717
29.100060,1.897957,2.873274,-1.279299,-73.30,0.220000,-0.608709,1.879531,2.772921,0.000000,0.035848,0.087900,0.027728
29.200154,1.903065,2.855544,-1.302088,-74.60,0.220000,-0.588813,1.884324,2.756321,0.000000,0.035902,0.086053,0.028294
29.300176,1.907795,2.837552,-1.324918,-75.91,0.220000,-0.569545,1.888700,2.739521,0.000000,0.035962,0.083942,0.029053
29.400093,1.912045,2.819623,-1.349417,-77.32,0.220000,-0.546153,1.892625,2.722696,0.000000,0.035924,0.081876,0.031641
29.500141,1.915929,2.801405,-1.371442,-78.58,0.220000,-0.525680,1.896085,2.705965,0.000000,0.035888,0.079529,0.031869
29.600181,1.919514,2.782686,-1.391746,-79.74,0.220000,-0.510169,1.899085,2.689398,0.000000,0.035924,0.076655,0.030522
29.700096,1.922653,2.764119,-1.414723,-81.06,0.220000,-0.476994,1.901654,2.673586,0.000000,0.035881,0.073878,0.032022
29.800174,1.925369,2.745919,-1.432550,-82.08,0.220000,-0.459970,1.903864,2.657922,0.000000,0.035770,0.071448,0.028487
29.900092,1.927804,2.727298,-1.447748,-82.95,0.220000,-0.438986,1.905768,2.642678,0.000000,0.035735,0.068516,0.022508
30.000101,1.929319,2.714427,-1.459322,-83.61,0.220000,-0.438500,1.907359,2.627203,0.000000,0.035126,0.071283,0.013040
30.100156,1.931297,2.695701,-1.473225,-84.41,0.220000,-0.441752,1.908605,2.611362,0.000000,0.035319,0.068126,0.006046
30.200218,1.933030,2.676568,-1.487482,-85.23,0.220000,-0.446327,1.909478,2.595316,0.000000,0.035604,0.064482,-0.000438
30.300062,1.934514,2.657111,-1.500877,-85.99,0.220000,-0.453007,1.909966,2.579283,0.000000,0.035971,0.060388,-0.007582
30.400126,1.935728,2.638141,-1.511964,-86.63,0.220000,-0.464624,1.910076,2.563382,0.000000,0.036386,0.056716,-0.016920
30.500166,1.936705,2.619006,-1.527826,-87.54,0.220000,-0.473570,1.909821,2.547694,0.000000,0.036881,0.052768,-0.021318
30.600076,1.937350,2.600161,-1.545310,-88.54,0.220000,-0.466701,1.909357,2.532760,0.000000,0.037351,0.048977,-0.023908
30.700068,1.937695,2.580826,-1.559898,-89.38,0.220000,-0.470322,1.908580,2.518022,0.000000,0.037695,0.044642,-0.010898
30.800139,1.937764,2.561717,-1.575214,-90.25,0.220000,-0.477642,1.907454,2.503234,0.000000,0.037764,0.040544,0.004418
30.900055,1.937527,2.543040,-1.592571,-91.25,0.220000,-0.483843,1.905981,2.488393,0.000000,0.037527,0.036853,0.021775
31.000123,1.936960,2.523964,-1.607774,-92.12,0.220000,-0.474224,1.904384,2.474069,0.000000,0.036960,0.032788,0.036977
31.100065,1.936156,2.505024,-1.619418,-92.79,0.220000,-0.428756,1.902889,2.459629,0.000000,0.036156,0.028839,0.048621
31.200046,1.935068,2.485869,-1.636258,-93.75,0.220000,-0.357957,1.901664,2.444837,0.000000,0.035068,0.024682,0.065462
31.300149,1.933658,2.466660,-1.652334,-94.67,0.220000,-0.275630,1.900782,2.429739,0.000000,0.033658,0.020488,0.081538
31.400171,1.932566,2.453797,-1.658031,-95.00,0.220000,-0.209483,1.900230,2.414490,0.000000,0.032566,0.022629,0.087235
31.500084,1.930748,2.433885,-1.665277,-95.41,0.220000,-0.145141,1.899943,2.399232,0.000000,0.030748,0.017703,0.094481
31.600164,1.928843,2.414566,-1.673644,-95.89,0.220000,-0.085533,1.899839,2.384024,0.000000,0.028843,0.013396,0.102848
31.700230,1.926738,2.394631,-1.677019,-96.09,0.220000,-0.035408,1.899838,2.369459,0.000000,0.026738,0.008471,0.106222
31.800056,1.924557,2.374169,-1.676965,-96.08,0.205511,0.005994,1.899886,2.354928,0.000000,0.024557,0.002983,0.106169
31.900148,1.922370,2.353759,-1.677651,-96.12,0.161176,0.040453,1.899944,2.340105,0.000000,0.022370,-0.002414,0.106855
32.000174,1.920198,2.333678,-1.679030,-96.20,0.131154,0.068636,1.899978,2.325011,0.000000,0.020198,-0.007490,0.108234
32.100169,1.918090,2.314278,-1.676876,-96.08,0.107726,0.090570,1.899991,2.309796,0.000000,0.018090,-0.011892,0.106080
32.200154,1.916870,2.302673,-1.673996,-95.91,0.109391,0.100814,1.899997,2.295155,0.000000,0.016870,-0.008498,0.103199
32.300125,1.915484,2.288923,-1.668797,-95.62,0.112850,0.103064,1.899998,2.280493,0.000000,0.015484,-0.007253,0.098001
32.400045,1.914397,2.277357,-1.660172,-95.12,0.125647,0.094069,1.899997,2.265548,0.000000,0.014397,-0.003831,0.089376
32.500078,1.913446,2.266032,-1.649065,-94.48,0.139020,0.077959,1.899997,2.250957,0.000000,0.013446,-0.000151,0.078268
32.600113,1.912572,2.253940,-1.638011,-93.85,0.152540,0.060808,1.899999,2.236161,0.000000,0.012572,0.002762,0.067214
32.700042,1.911742,2.240703,-1.628926,-93.33,0.163883,0.045284,1.900004,2.221027,0.000000,0.011742,0.004515,0.058130
32.800102,1.910954,2.226348,-1.621900,-92.93,0.171350,0.032034,1.900002,2.205651,0.000000,0.010954,0.005169,0.051104
32.900107,1.910199,2.210623,-1.615545,-92.56,0.172776,0.022763,1.900004,2.190190,0.000000,0.010199,0.004445,0.044749
33.000095,1.909508,2.193780,-1.607854,-92.12,0.167586,0.012816,1.900001,2.174782,0.000000,0.009508,0.002600,0.037057
33.100130,1.908900,2.176124,-1.603705,-91.89,0.153820,0.007929,1.899999,2.160036,0.000000,0.008900,-0.000051,0.032909
33.200119,1.908511,2.164411,-1.603735,-91.89,0.159752,0.009221,1.900000,2.145351,0.000000,0.008511,0.003235,0.032939
33.300046,1.907953,2.147614,-1.604692,-91.94,0.151752,0.013597,1.900000,2.131006,0.000000,0.007953,0.001427,0.033896
33.400074,1.907422,2.131044,-1.601213,-91.74,0.143931,0.013242,1.900001,2.116334,0.000000,0.007422,-0.000139,0.030416
33.500098,1.906942,2.114726,-1.599197,-91.63,0.135016,0.013516,1.900001,2.101801,0.000000,0.006942,-0.001454,0.028401
33.600024,1.906643,2.104175,-1.599656,-91.65,0.148816,0.015266,1.900000,2.086862,0.000000,0.006643,0.002985,0.028859
33.700214,1.906090,2.084517,-1.598138,-91.57,0.135750,0.016125,1.900000,2.072068,0.000000,0.006090,-0.001646,0.027341
33.800197,1.905726,2.070347,-1.594522,-91.36,0.136793,0.013364,1.900000,2.056922,0.000000,0.005726,-0.000818,0.023726
33.900033,1.905408,2.055873,-1.591999,-91.21,0.137950,0.010261,1.900000,2.041955,0.000000,0.005408,-0.000316,0.021202
34.000122,1.905123,2.041778,-1.591217,-91.17,0.143207,0.009443,1.900000,2.026692,0.000000,0.005123,0.000602,0.020421
34.100109,1.904841,2.027430,-1.589554,-91.07,0.149990,0.008008,1.900001,2.011112,0.000000,0.004841,0.001252,0.018757
34.200042,1.904591,2.013030,-1.586811,-90.92,0.153637,0.003912,1.900002,1.995881,0.000000,0.004591,0.001842,0.016015
34.300235,1.904450,2.003312,-1.583780,-90.74,0.173710,-0.002347,1.900002,1.980583,0.000000,0.004450,0.007153,0.012984
34.400145,1.904198,1.983141,-1.583747,-90.74,0.164186,-0.002756,1.899999,1.965111,0.000000,0.004198,0.001968,0.012950
34.500027,1.903972,1.966766,-1.585608,-90.85,0.158858,0.002362,1.899999,1.949541,0.000000,0.003972,0.000576,0.014812
34.600083,1.903706,1.949734,-1.586906,-90.92,0.152281,0.006588,1.899998,1.933972,0.000000,0.003706,-0.001448,0.016110
34.700102,1.903523,1.938422,-1.586260,-90.89,0.164387,0.007804,1.899999,1.918488,0.000000,0.003523,0.002242,0.015464
34.800018,1.903278,1.921921,-1.585366,-90.83,0.160091,0.007412,1.900001,1.903622,0.000000,0.003278,0.000729,0.014570
34.900069,1.903030,1.905648,-1.586619,-90.91,0.153477,0.010295,1.900001,1.888838,0.000000,0.003030,-0.000536,0.015822
35.000097,1.902781,1.889451,-1.586353,-90.89,0.077051,-2.462507,1.887624,1.890048,0.000000,0.043058,-0.063149,0.015557
35.100031,1.902554,1.872849,-1.582050,-90.64,0.004139,-2.744391,1.874912,1.892770,0.000000,0.040664,-0.055803,0.011253
35.200077,1.902276,1.860223,-1.629598,-93.37,0.005756,-0.197769,1.875527,1.874248,0.000000,0.002276,-0.000960,0.058802
35.300116,1.901618,1.854699,-1.792165,-102.68,0.063210,-1.402398,1.866319,1.867613,0.000000,0.056443,-0.059264,0.221369
35.400139,1.901109,1.853057,-1.964781,-112.57,0.117240,-1.984005,1.858158,1.866360,0.000000,0.049780,-0.053399,0.393985
35.500058,1.900081,1.850940,-2.058139,-117.92,0.139908,-1.289623,1.851147,1.861779,0.000000,0.054402,-0.035809,0.487342
35.600115,1.896974,1.845901,-2.181797,-125.01,0.157130,-0.485079,1.846147,1.853690,0.000000,0.052690,-0.028883,0.611001
35.700028,1.893212,1.841005,-2.266000,-129.83,0.211141,-0.400517,1.838978,1.843565,0.000000,0.063803,-0.023374,0.695204
35.800040,1.884954,1.832205,-2.370182,-135.80,0.220000,-0.512314,1.828557,1.833393,0.000000,0.070676,-0.023813,0.799385
35.900095,1.873274,1.821539,-2.424257,-138.90,0.220000,-0.377197,1.816058,1.821065,0.000000,0.072162,-0.017733,0.853461
36.000034,1.859341,1.809754,-2.450901,-140.43,0.220000,-0.195858,1.802725,1.806515,0.000000,0.070879,-0.010424,0.880105
36.100093,1.844947,1.798049,-2.467800,-141.39,0.220000,0.258185,1.791287,1.786515,0.000000,0.061821,0.006843,0.897004
36.200109,1.829904,1.786140,-2.474833,-141.80,0.220000,0.492481,1.780383,1.764515,0.000000,0.059643,0.018986,0.904037
36.300046,1.814487,1.774012,-2.473530,-141.72,0.220000,0.823011,1.772746,1.742515,0.000000,0.043670,0.040317,0.902734
36.400079,1.798834,1.761570,-2.466295,-141.31,0.220000,1.204659,1.768748,1.720515,0.000000,0.027778,0.056883,0.895499
36.500106,1.789360,1.753925,-2.458664,-140.87,0.220000,1.757951,1.770435,1.698515,0.000000,0.007332,0.079463,0.887867
36.600048,1.775623,1.742457,-2.429818,-139.22,0.220000,1.997598,1.773184,1.676515,0.000000,-0.001742,0.094968,0.859022
36.700068,1.761526,1.729710,-2.376924,-136.19,0.220000,1.494551,1.767073,1.654515,0.000000,0.011369,0.113765,0.806128
36.800113,1.751853,1.719843,-2.308515,-132.27,0.220000,2.046528,1.768789,1.632515,0.000000,-0.032315,0.131958,0.737718
36.900026,1.743383,1.709772,-2.234766,-128.04,0.220000,2.445314,1.775485,1.610515,0.000000,-0.047124,0.120303,0.663970
37.000184,1.735145,1.698398,-2.157795,-123.63,0.220000,2.537470,1.782519,1.588515,0.000000,-0.054298,0.121695,0.586999
37.100124,1.728632,1.687640,-2.070505,-118.63,0.220000,2.435820,1.787311,1.566515,0.000000,-0.061100,0.127121,0.499709
37.200070,1.724013,1.677986,-1.962594,-112.45,0.220000,2.243129,1.789749,1.544515,0.000000,-0.065507,0.125566,0.391798
37.300094,1.720438,1.667632,-1.845795,-105.76,0.220000,2.193808,1.793686,1.522515,0.000000,-0.079598,0.136214,0.274998
37.400118,1.718127,1.657183,-1.735647,-99.45,0.220000,1.995416,1.797651,1.500515,0.000000,-0.083246,0.133213,0.164850
37.500043,1.717141,1.649681,-1.667933,-95.57,0.220000,1.663930,1.799253,1.478515,0.000000,-0.080929,0.144183,0.097136
37.600103,1.716564,1.637651,-1.570854,-90.00,0.220000,1.447708,1.801243,1.463171,0.000000,-0.087168,0.147168,0.000058
37.700137,1.717155,1.624684,-1.483275,-84.99,0.220000,1.109087,1.802122,1.452129,0.000000,-0.084582,0.145380,-0.087521
37.800032,1.718845,1.611047,-1.411814,-80.89,0.220000,0.655277,1.801235,1.443213,0.000000,-0.079373,0.144604,-0.158982
37.900087,1.721755,1.596118,-1.351148,-77.42,0.220000,0.528914,1.801324,1.435705,0.000000,-0.081304,0.136271,-0.219648
38.000107,1.725884,1.579593,-1.305886,-74.82,0.220000,0.841611,1.806626,1.425214,0.000000,-0.095324,0.137231,-0.264910
38.100024,1.730815,1.562524,-1.276481,-73.14,0.220000,0.495535,1.810404,1.411529,0.000000,-0.081654,0.139292,-0.294315
38.200126,1.736164,1.545580,-1.252789,-71.78,0.220000,0.172064,1.812148,1.393887,0.000000,-0.075312,0.144175,-0.318007
38.300186,1.742079,1.528451,-1.223489,-70.10,0.220000,-0.189404,1.810878,1.379426,0.000000,-0.063858,0.129619,-0.347307
38.400098,1.748647,1.510802,-1.207058,-69.16,0.220000,-0.373127,1.809214,1.363898,0.000000,-0.058512,0.134012,-0.363739
38.500125,1.755824,1.492112,-1.203229,-68.94,0.220000,-0.485616,1.807874,1.348026,0.000000,-0.051192,0.129909,-0.367567
38.600024,1.760644,1.479566,-1.205064,-69.05,0.220000,-0.639100,1.806136,1.334974,0.000000,-0.043314,0.123709,-0.365732
38.700022,1.767666,1.461088,-1.211870,-69.44,0.220000,-0.651347,1.805178,1.320776,0.000000,-0.037897,0.125824,-0.358927
38.800052,1.774177,1.443230,-1.231935,-70.58,0.220000,-0.599605,1.805465,1.303750,0.000000,-0.033746,0.129199,-0.338861
38.900098,1.779866,1.426505,-1.253803,-71.84,0.220000,-0.586374,1.806453,1.283938,0.000000,-0.028720,0.134479,-0.316993
39.000024,1.785436,1.408808,-1.276962,-73.16,0.220000,-0.535391,1.808396,1.263053,0.000000,-0.026508,0.138152,-0.293834
39.100046,1.790684,1.390750,-1.298345,-74.39,0.220000,-0.486456,1.810710,1.243565,0.000000,-0.022872,0.133650,-0.272451
39.200109,1.795521,1.372655,-1.319488,-75.60,0.220000,-0.342195,1.814795,1.223893,0.000000,-0.026432,0.137316,-0.251308
39.300004,1.800017,1.354395,-1.339290,-76.74,0.220000,-0.281013,1.819119,1.203753,0.000000,-0.023694,0.139570,-0.226426
39.400120,1.804385,1.335324,-1.351285,-77.42,0.220000,-0.196662,1.824100,1.183458,0.000000,-0.025970,0.140352,-0.194287
39.500143,1.808673,1.315690,-1.359835,-77.91,0.220000,0.027781,1.831557,1.164568,0.000000,-0.035436,0.137529,-0.165452
39.600081,1.811370,1.303040,-1.362258,-78.05,0.220000,1.223551,1.853228,1.157083,0.000000,-0.090260,0.102457,-0.142602
39.700134,1.815492,1.283500,-1.362787,-78.08,0.220000,0.276348,1.859873,1.137062,0.000000,-0.033915,0.150883,-0.121463
39.800134,1.819597,1.264060,-1.359828,-77.91,0.220000,1.211674,1.874623,1.128008,0.000000,-0.084717,0.094382,-0.103666
39.900120,1.823665,1.245907,-1.341007,-76.83,0.220000,1.338181,1.887002,1.120434,0.000000,-0.075056,0.101592,-0.101577
40.000135,1.827866,1.228643,-1.319255,-75.59,0.220000,1.434581,1.897934,1.113751,0.000000,-0.080475,0.090190,-0.102259
40.100137,1.832323,1.212650,-1.276356,-73.13,0.220000,1.054880,1.906007,1.104171,0.000000,-0.078552,0.089909,-0.123937
40.200057,1.837127,1.198139,-1.222088,-70.02,0.220000,0.626963,1.911636,1.091428,0.000000,-0.076634,0.091152,-0.156850
40.300003,1.842751,1.183898,-1.171223,-67.11,0.220000,0.287224,1.915392,1.077078,0.000000,-0.074256,0.092713,-0.186205
40.400082,1.849732,1.168500,-1.123727,-64.38,0.220000,0.025443,1.918089,1.062718,0.000000,-0.070891,0.093172,-0.212016
40.500054,1.857923,1.152052,-1.097222,-62.87,0.220000,-0.144616,1.920609,1.048602,0.000000,-0.066683,0.092585,-0.216715
40.600107,1.866833,1.134861,-1.090082,-62.46,0.220000,-0.201199,1.924155,1.033214,0.000000,-0.062132,0.091280,-0.201890
40.700028,1.873164,1.122776,-1.086683,-62.26,0.220000,-0.235031,1.928536,1.017188,0.000000,-0.060533,0.095060,-0.183215
40.800093,1.882633,1.104821,-1.086188,-62.23,0.220000,-0.244207,1.933923,1.000322,0.000000,-0.056184,0.092979,-0.161470
40.900110,1.891901,1.087189,-1.087729,-62.32,0.220000,-0.253547,1.939791,0.983548,0.000000,-0.052420,0.091189,-0.137568
41.000108,1.901205,1.069261,-1.094523,-62.71,0.220000,-0.236308,1.946269,0.966526,0.000000,-0.049004,0.089062,-0.108290
41.100196,1.910493,1.051183,-1.097295,-62.87,0.220000,-0.216188,1.953320,0.949355,0.000000,-0.045999,0.086748,-0.082891
41.200126,1.919355,1.033797,-1.102611,-63.17,0.220000,-0.187652,1.960848,0.932248,0.000000,-0.043801,0.085037,-0.054864
