time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
26.400133,0.827448,3.000062,-0.553173,-31.69,0.220000,-0.338896,0.824566,2.947891,0.000000,-0.033512,0.073906,-0.064847
26.500104,0.844829,2.989141,-0.569613,-32.64,0.220000,-0.371134,0.844496,2.935015,0.000000,-0.030661,0.073578,-0.072383
26.600186,0.878058,2.967030,-0.603206,-34.56,0.220000,-0.356645,0.864349,2.921145,0.000000,-0.011725,0.062425,-0.062804
26.700092,0.889051,2.959387,-0.611441,-35.03,0.220000,-0.401648,0.883870,2.906495,0.000000,-0.014737,0.066060,-0.078545
26.800184,0.905125,2.947925,-0.628767,-36.03,0.220000,-0.449878,0.902776,2.891410,0.000000,-0.012419,0.066231,-0.085240
27.000125,0.921549,2.935739,-0.646820,-37.06,0.220000,-0.494095,0.920875,2.876171,0.000000,-0.022600,0.078240,-0.115140
27.200137,0.952460,2.911543,-0.683962,-39.19,0.220000,-0.484990,0.938414,2.860373,0.000000,-0.017071,0.079451,-0.125887
27.300126,0.966682,2.899670,-0.708705,-40.61,0.220000,-0.505777,0.955376,2.844081,0.000000,-0.015050,0.080702,-0.125038
27.400166,0.995709,2.873622,-0.753301,-43.16,0.220000,-0.477408,0.971936,2.826951,0.000000,0.002105,0.068050,-0.104308
27.500203,1.009345,2.860561,-0.774905,-44.40,0.220000,-0.491618,0.987987,2.809186,0.000000,0.004215,0.068639,-0.106525
27.700181,1.022994,2.846828,-0.798954,-45.78,0.220000,-0.521332,1.003373,2.791133,0.000000,-0.004115,0.082899,-0.129934
27.800211,1.035997,2.833172,-0.819420,-46.95,0.220000,-0.559368,1.017977,2.773091,0.000000,-0.001562,0.083572,-0.133114
27.900141,1.061271,2.804711,-0.869107,-49.80,0.220000,-0.533214,1.031991,2.754617,0.000000,0.013644,0.069625,-0.106981
28.000171,1.073410,2.789920,-0.896340,-51.36,0.220000,-0.541022,1.045401,2.735785,0.000000,0.016079,0.069549,-0.103251
28.100212,1.085578,2.774342,-0.917967,-52.60,0.220000,-0.565135,1.058128,2.716826,0.000000,0.018923,0.068860,-0.105048
28.300113,1.097096,2.758904,-0.941755,-53.96,0.220000,-0.595810,1.070105,2.697948,0.000000,0.012962,0.083634,-0.127804
28.500094,1.118601,2.727500,-0.998975,-57.24,0.220000,-0.553941,1.081480,2.678704,0.000000,0.018533,0.082975,-0.116759
28.600146,1.135688,2.699679,-1.040157,-59.60,0.220000,-0.506828,1.092382,2.658606,0.000000,0.028234,0.070697,-0.098522
28.800072,1.145059,2.683288,-1.064926,-61.02,0.220000,-0.507854,1.102739,2.637889,0.000000,0.024020,0.085616,-0.119264
28.900125,1.162750,2.649414,-1.114910,-63.88,0.207052,-0.453695,1.112535,2.616464,0.000000,0.035499,0.067511,-0.091878
29.000150,1.171094,2.631830,-1.141286,-65.39,0.202619,-0.448335,1.121676,2.594703,0.000000,0.038021,0.065740,-0.087971
29.100060,1.178973,2.614004,-1.166519,-66.84,0.219699,-0.467411,1.130079,2.573031,0.000000,0.040471,0.063745,-0.085051
29.300176,1.186480,2.595855,-1.191112,-68.25,0.220000,-0.497398,1.137703,2.551713,0.000000,0.038253,0.077359,-0.104754
29.400093,1.193437,2.577813,-1.213692,-69.54,0.220000,-0.531582,1.144550,2.530917,0.000000,0.040923,0.075180,-0.104084
29.500141,1.200217,2.559056,-1.235607,-70.80,0.220000,-0.801657,1.147829,2.508917,0.000000,0.052958,0.092351,-0.103966
29.700096,1.210120,2.528345,-1.283481,-73.54,0.220000,-0.642061,1.152786,2.486917,0.000000,0.046955,0.073218,-0.099220
29.800174,1.219472,2.492575,-1.348479,-77.26,0.220000,-0.462362,1.158343,2.465386,0.000000,0.053479,0.053218,-0.055585
30.000101,1.223323,2.474039,-1.382531,-79.21,0.220000,-0.368739,1.163534,2.445366,0.000000,0.052736,0.066009,-0.063751
30.100156,1.226698,2.454794,-1.409937,-80.78,0.215631,-0.358852,1.167894,2.425956,0.000000,0.054327,0.062334,-0.057242
30.200218,1.229662,2.435122,-1.430836,-81.98,0.212665,-0.382269,1.171316,2.406725,0.000000,0.055843,0.058150,-0.057084
30.300062,1.231419,2.422002,-1.444515,-82.76,0.220000,-0.442237,1.173875,2.387571,0.000000,0.056483,0.060393,-0.063943
30.400126,1.233626,2.402791,-1.466502,-84.02,0.220000,-0.485488,1.175710,2.368575,0.000000,0.057891,0.056480,-0.062381
30.500166,1.237348,2.356778,-1.513749,-86.73,0.181983,-0.408204,1.176861,2.349328,0.000000,0.061131,0.025654,-0.035395
30.600076,1.238281,2.337514,-1.531085,-87.72,0.149736,-0.374657,1.177414,2.330090,0.000000,0.061888,0.021445,-0.038134
30.800139,1.238675,2.325144,-1.546585,-88.61,0.167076,-0.393284,1.177455,2.311046,0.000000,0.062282,0.039084,-0.024211
30.900055,1.238285,2.290858,-1.619924,-92.81,0.131156,-0.297553,1.177200,2.291809,0.000000,0.061892,0.019786,0.049128
31.000123,1.237110,2.274195,-1.661013,-95.17,0.135185,-0.225045,1.176864,2.272472,0.000000,0.060717,0.018133,0.090216
31.100065,1.235359,2.258347,-1.699644,-97.38,0.151797,-0.163779,1.176576,2.253242,0.000000,0.058965,0.017276,0.128848
31.200046,1.233355,2.244469,-1.726797,-98.94,0.175250,-0.118250,1.176379,2.234275,0.000000,0.056962,0.018395,0.156000
31.400171,1.230983,2.230367,-1.746804,-100.08,0.196682,-0.080155,1.176275,2.215684,0.000000,0.054589,0.034312,0.176007
31.500084,1.228139,2.215269,-1.765374,-101.15,0.211542,-0.040192,1.176247,2.197517,0.000000,0.051746,0.034201,0.194578
31.600164,1.220351,2.178732,-1.791762,-102.66,0.150138,0.065251,1.176270,2.179272,0.000000,0.043958,0.012676,0.220966
31.800056,1.215729,2.158343,-1.794665,-102.83,0.120545,0.142951,1.176315,2.160874,0.000000,0.039336,0.022271,0.223869
31.900148,1.211389,2.139109,-1.789913,-102.55,0.104576,0.194197,1.176360,2.142483,0.000000,0.034995,0.018051,0.219116
32.000174,1.209057,2.128556,-1.786560,-102.36,0.130896,-0.144699,1.172553,2.125685,0.000000,0.045134,0.017054,0.215764
32.200154,1.203868,2.103344,-1.763692,-101.05,0.101789,0.120189,1.171783,2.107317,0.000000,0.027475,0.027287,0.192896
32.300125,1.201404,2.090957,-1.772616,-101.56,0.114104,0.274794,1.172677,2.088220,0.000000,0.025011,0.029896,0.201820
32.500078,1.196477,2.067578,-1.772101,-101.53,0.103077,0.353778,1.174133,2.068562,0.000000,0.020084,0.036509,0.201305
32.600113,1.194345,2.056493,-1.749020,-100.21,0.128260,0.343468,1.175373,2.048750,0.000000,0.017952,0.040429,0.178223
32.700042,1.192478,2.045052,-1.715753,-98.31,0.161749,0.277966,1.176136,2.029123,0.000000,0.016084,0.043978,0.144956
32.800102,1.190975,2.033201,-1.679923,-96.25,0.194594,0.199355,1.176490,2.009875,0.000000,0.014582,0.047136,0.109127
32.900107,1.189686,2.019366,-1.649391,-94.50,0.218736,0.125564,1.176584,1.991119,0.000000,0.013293,0.048302,0.078595
33.100130,1.187655,1.982750,-1.610884,-92.30,0.164243,0.066658,1.176553,1.972411,0.000000,0.011261,0.041689,0.040087
33.300046,1.186324,1.942351,-1.597890,-91.55,0.078216,0.041902,1.176487,1.953115,0.000000,0.009931,0.031277,0.027094
33.500098,1.185878,1.915551,-1.576973,-90.35,0.032056,0.020579,1.176435,1.932898,0.000000,0.009485,0.034485,0.006176
33.700214,1.185847,1.900339,-1.571091,-90.02,0.042073,0.001262,1.176403,1.911647,0.000000,0.009454,0.049291,0.000294
33.900033,1.185846,1.892822,-1.570517,-89.98,0.096466,-0.018577,1.176389,1.889647,0.000000,0.009453,0.071747,-0.000279
34.000122,1.185848,1.888595,-1.570210,-89.97,0.172980,-0.041129,1.176386,1.867647,0.000000,0.009455,0.082533,-0.000587
34.100109,1.185865,1.870928,-1.569947,-89.95,0.088774,1.485242,1.183449,1.863291,0.000000,-0.017380,0.007331,-0.000850
34.200042,1.185889,1.854578,-1.567914,-89.83,0.026231,1.955785,1.192288,1.860458,0.000000,-0.018213,0.016913,-0.002882
34.300235,1.186055,1.845012,-1.530856,-87.71,0.003462,1.824923,1.200554,1.856650,0.000000,-0.022232,0.008514,-0.039940
34.500027,1.186815,1.836546,-1.410240,-80.80,0.010753,1.251385,1.207310,1.849962,0.000000,-0.025480,0.021196,-0.160556
34.600083,1.187754,1.832716,-1.227076,-70.31,0.046734,1.049700,1.213670,1.843497,0.000000,-0.031870,0.014854,-0.343720
34.800018,1.189171,1.830215,-0.939672,-53.84,0.079086,0.840360,1.217694,1.839866,0.000000,-0.029676,0.017091,-0.631124
34.900069,1.191491,1.827373,-0.835552,-47.87,0.103102,0.548784,1.222091,1.835564,0.000000,-0.035576,0.019077,-0.735245
35.000097,1.201903,1.818083,-0.650408,-37.27,0.114011,-0.143885,1.227721,1.825875,0.000000,-0.033583,0.024244,-0.920388
35.100031,1.209808,1.812475,-0.584961,-33.52,0.155013,-0.046829,1.237556,1.815302,0.000000,-0.045046,0.018478,-0.985835
35.200077,1.219001,1.806698,-0.544762,-31.21,0.220000,0.047258,1.253457,1.802858,0.000000,-0.061065,0.023022,-1.026034
35.400139,1.229558,1.800334,-0.542760,-31.10,0.220000,-0.187204,1.275457,1.782250,0.000000,-0.078720,0.063611,-1.028036
35.500058,1.243220,1.792062,-0.545871,-31.28,0.220000,-0.329697,1.297457,1.760250,0.000000,-0.088378,0.087783,-1.024926
35.600115,1.260179,1.781759,-0.546092,-31.29,0.220000,-0.419005,1.319457,1.738250,0.000000,-0.081682,0.121827,-1.024704
35.700028,1.277792,1.771022,-0.550324,-31.53,0.220000,-0.890944,1.332527,1.716250,0.000000,-0.051617,0.163474,-1.020473
35.800040,1.295100,1.760271,-0.562243,-32.21,0.220000,-1.803879,1.332950,1.694250,0.000000,-0.022725,0.183960,-1.008553
36.000034,1.325121,1.740202,-0.638338,-36.57,0.220000,-2.319206,1.327872,1.672250,0.000000,0.008866,0.230638,-0.932458
36.100093,1.336049,1.731462,-0.716674,-41.06,0.220000,-2.364787,1.323810,1.650250,0.000000,0.014903,0.245375,-0.854123
36.200109,1.345341,1.722509,-0.820728,-47.02,0.220000,-2.592293,1.317034,1.628250,0.000000,0.038217,0.257372,-0.750069
36.300046,1.352840,1.713544,-0.932781,-53.44,0.220000,-2.475572,1.312418,1.606250,0.000000,0.041441,0.272504,-0.638015
36.400079,1.358924,1.704284,-1.052999,-60.33,0.220000,-2.426003,1.308068,1.584250,0.000000,0.055061,0.285229,-0.517798
36.500106,1.366439,1.687271,-1.250473,-71.65,0.220000,-2.503821,1.299546,1.562250,0.000000,0.080454,0.266387,-0.320324
36.600048,1.369337,1.676367,-1.371992,-78.61,0.220000,-2.271160,1.292097,1.540250,0.000000,0.083023,0.269346,-0.198805
36.800113,1.370912,1.664939,-1.492735,-85.53,0.220000,-0.429205,1.314097,1.518250,0.000000,-0.019015,0.302016,-0.078062
36.900026,1.371073,1.653279,-1.615009,-92.53,0.220000,-2.002806,1.292097,1.496250,0.000000,0.194680,0.282202,0.044213
37.000184,1.369627,1.638674,-1.706969,-97.80,0.220000,-1.103174,1.287371,1.474250,0.000000,0.024387,0.290147,0.136173
37.100124,1.363433,1.606609,-1.820534,-104.31,0.220000,-1.026022,1.277563,1.452250,0.000000,0.100283,0.274379,0.249738
37.200070,1.358889,1.590641,-1.874562,-107.40,0.220000,-0.315701,1.276852,1.430250,0.000000,0.067967,0.274839,0.303766
37.300094,1.355210,1.579569,-1.908129,-109.33,0.220000,0.251597,1.281896,1.408250,0.000000,0.059599,0.273757,0.337333
37.500043,1.348917,1.562899,-1.951967,-111.84,0.220000,0.325474,1.282594,1.386250,0.000000,0.069937,0.283416,0.381171
37.600103,1.341264,1.544399,-1.968999,-112.82,0.220000,0.402351,1.280754,1.364250,0.000000,0.064817,0.279252,0.398202
37.800032,1.325661,1.506564,-1.948827,-111.66,0.220000,0.364904,1.276433,1.342250,0.000000,0.056217,0.271061,0.378030
37.900087,1.318272,1.487467,-1.929997,-110.58,0.220000,0.417767,1.272499,1.320250,0.000000,0.049449,0.266070,0.359201
38.100024,1.307016,1.456038,-1.901309,-108.94,0.220000,0.698134,1.273362,1.298250,0.000000,0.024530,0.263839,0.330513
38.300186,1.294815,1.418356,-1.863840,-106.79,0.220000,0.938773,1.277613,1.276250,0.000000,0.007338,0.249894,0.293043
38.400098,1.289544,1.399883,-1.832990,-105.02,0.220000,0.896696,1.280488,1.254250,0.000000,0.007533,0.256323,0.262194
38.600024,1.281331,1.364303,-1.757267,-100.68,0.220000,0.858780,1.283480,1.232250,0.000000,-0.005010,0.258294,0.186470
38.700022,1.278475,1.347383,-1.717628,-98.41,0.220000,0.566079,1.282679,1.210250,0.000000,0.001150,0.265267,0.146831
38.800052,1.276261,1.329882,-1.677195,-96.10,0.220000,0.282851,1.279035,1.188250,0.000000,0.004263,0.271138,0.106399
39.000024,1.273790,1.292765,-1.608728,-92.17,0.220000,-0.181590,1.271087,1.166250,0.000000,0.015914,0.272404,0.037931
39.100046,1.273174,1.273615,-1.598209,-91.57,0.220000,-0.432901,1.262103,1.144250,0.000000,0.021216,0.272860,0.027412
39.200109,1.272677,1.253322,-1.593290,-91.29,0.220000,-0.612980,1.252844,1.122250,0.000000,0.029350,0.272989,0.022494
39.300004,1.272201,1.232800,-1.597185,-91.51,0.220000,-0.884801,1.241085,1.100250,0.000000,0.045948,0.263934,0.031469
39.500143,1.270491,1.194622,-1.639032,-93.91,0.220000,-0.887377,1.231081,1.078250,0.000000,0.045763,0.257766,0.113745
39.600081,1.268921,1.176619,-1.677808,-96.13,0.220000,-1.422797,1.210677,1.056250,0.000000,0.090898,0.211150,0.172948
39.700134,1.266578,1.158778,-1.724916,-98.83,0.220000,-1.425832,1.192633,1.034250,0.000000,0.087378,0.208720,0.240665
39.900120,1.259838,1.126538,-1.837719,-105.29,0.220000,-1.052908,1.181070,1.012250,0.000000,0.077289,0.207548,0.395134
40.000135,1.255245,1.111562,-1.902784,-109.02,0.220000,-0.512610,1.176357,0.990250,0.000000,0.070511,0.208222,0.481270
40.100137,1.249463,1.096243,-1.960755,-112.34,0.220000,0.046782,1.176952,0.968250,0.000000,0.062195,0.208616,0.560462
40.200057,1.236613,1.067641,-2.015178,-115.46,0.220000,0.556123,1.180704,0.946250,0.000000,0.046458,0.195768,0.636241
40.400082,1.227516,1.048705,-2.020256,-115.75,0.220000,0.915206,1.185867,0.924250,0.000000,0.030499,0.208490,0.684513
40.500054,1.218774,1.030469,-2.014309,-115.41,0.220000,1.191906,1.191753,0.902250,0.000000,0.017775,0.206116,0.700372
40.700028,1.203562,0.996051,-1.946137,-111.51,0.220000,1.363291,1.198162,0.880250,0.000000,-0.006529,0.203448,0.676238
40.800093,1.194555,0.969823,-1.852407,-106.14,0.220000,1.432018,1.205189,0.858250,0.000000,-0.020655,0.193095,0.604749
40.900110,1.190624,0.954867,-1.809696,-103.69,0.220000,1.493994,1.212743,0.836250,0.000000,-0.030089,0.193981,0.584399
41.000108,1.187314,0.939246,-1.745270,-100.00,0.220000,1.507213,1.220677,0.814250,0.000000,-0.039288,0.194161,0.542457
41.100196,1.185105,0.923406,-1.673244,-95.87,0.220000,1.464731,1.228867,0.792250,0.000000,-0.047780,0.194085,0.493059
41.200126,1.184062,0.907852,-1.601407,-91.75,0.220000,1.385753,1.237240,0.770250,0.000000,-0.055487,0.194206,0.443932
41.300112,1.184153,0.892365,-1.528985,-87.60,0.220000,1.274909,1.245773,0.748250,0.000000,-0.062455,0.194326,0.394350
41.400030,1.185339,0.876872,-1.460744,-83.69,0.220000,1.144294,1.254480,0.726250,0.000000,-0.068713,0.194338,0.349042
41.600122,1.187579,0.861138,-1.399313,-80.17,0.220000,1.007019,1.263395,0.704250,0.000000,-0.082554,0.209325,0.333848
41.700065,1.190972,0.844758,-1.336596,-76.58,0.220000,0.856014,1.272556,0.682250,0.000000,-0.087775,0.208097,0.294372
41.900118,1.200953,0.811433,-1.232561,-70.62,0.220000,0.647717,1.282463,0.660250,0.000000,-0.096192,0.204649,0.237122
42.000041,1.205136,0.800081,-1.203473,-68.95,0.220000,0.526552,1.293198,0.638250,0.000000,-0.101769,0.207964,0.231525
42.100112,1.220011,0.765933,-1.122172,-64.30,0.220000,0.369503,1.305083,0.616250,0.000000,-0.097042,0.188317,0.173824
42.300105,1.228748,0.748456,-1.093848,-62.67,0.220000,0.273322,1.317982,0.594250,0.000000,-0.109691,0.199199,0.192862
42.500177,1.247498,0.713911,-1.059857,-60.73,0.220000,0.210984,1.332041,0.572250,0.000000,-0.113766,0.192106,0.206479
42.700065,1.267364,0.679292,-1.038587,-59.51,0.220000,0.203138,1.347464,0.550250,0.000000,-0.118075,0.183895,0.232949
42.900039,1.288480,0.644292,-1.019865,-58.43,0.220000,0.229101,1.364400,0.528250,0.000000,-0.122448,0.174195,0.262116
43.000061,1.310056,0.609783,-1.003023,-57.47,0.220000,0.279800,1.382902,0.506250,0.000000,-0.114085,0.151892,0.269259
43.100148,1.321267,0.592437,-0.991110,-56.79,0.220000,0.326103,1.402488,0.484250,0.000000,-0.116393,0.146445,0.281359
43.300116,1.332201,0.575969,-0.978255,-56.05,0.220000,0.354262,1.422561,0.462250,0.000000,-0.133313,0.152766,0.316495
43.500049,1.354589,0.543477,-0.956590,-54.81,0.220000,0.464688,1.443100,0.442785,0.000000,-0.139818,0.141688,0.342787
43.600099,1.378227,0.511128,-0.922038,-52.83,0.220000,0.619420,1.464333,0.426497,0.000000,-0.131001,0.119518,0.332207
43.700106,1.390194,0.495714,-0.897891,-51.45,0.220000,0.733970,1.486060,0.411974,0.000000,-0.134071,0.113910,0.331997
43.800033,1.398421,0.485571,-0.880308,-50.44,0.220000,0.811854,1.507936,0.398345,0.000000,-0.141080,0.113191,0.338301
43.900085,1.410609,0.471249,-0.848751,-48.63,0.220000,0.839371,1.529511,0.385218,0.000000,-0.144343,0.107924,0.330622
44.100030,1.423216,0.457399,-0.816303,-46.77,0.220000,0.839185,1.550692,0.372523,0.000000,-0.163146,0.111003,0.345754
44.200081,1.449648,0.431407,-0.736882,-42.22,0.220000,0.771256,1.572038,0.360236,0.000000,-0.152669,0.092890,0.290061
44.400023,1.463149,0.419586,-0.699923,-40.10,0.220000,0.725307,1.593541,0.348487,0.000000,-0.171459,0.095614,0.300327
44.500069,1.477321,0.408131,-0.658132,-37.71,0.220000,0.678584,1.615033,0.337438,0.000000,-0.173618,0.090830,0.282057
44.600092,1.507355,0.386747,-0.581987,-33.35,0.220000,0.589247,1.636823,0.327134,0.000000,-0.160008,0.075710,0.229350
44.800106,1.523526,0.376519,-0.546692,-31.32,0.220000,0.533477,1.658823,0.317636,0.000000,-0.176910,0.076786,0.240662
45.000049,1.550657,0.360847,-0.503509,-28.85,0.220000,0.481547,1.680823,0.308940,0.000000,-0.183055,0.070788,0.243688
45.100110,1.567967,0.351620,-0.475625,-27.25,0.220000,0.454626,1.702823,0.301060,0.000000,-0.182443,0.065795,0.238773
45.200136,1.585510,0.342901,-0.448109,-25.67,0.220000,0.443561,1.724823,0.294004,0.000000,-0.181605,0.060907,0.234108
45.400074,1.621058,0.326796,-0.405020,-23.21,0.220000,0.420648,1.746823,0.287761,0.000000,-0.179430,0.051267,0.236347
45.600027,1.657683,0.311845,-0.370129,-21.21,0.220000,0.414490,1.768823,0.282339,0.000000,-0.176072,0.041216,0.246295
45.800029,1.695310,0.298163,-0.324600,-18.60,0.220000,0.401811,1.790823,0.277771,0.000000,-0.171514,0.030908,0.245092
45.899994,1.726652,0.288150,-0.293511,-16.82,0.220000,0.408667,1.812823,0.274108,0.000000,-0.156596,0.022022,0.235952
46.000110,1.745873,0.282549,-0.273797,-15.69,0.220000,0.436472,1.834823,0.271317,0.000000,-0.153738,0.017185,0.238081
46.200040,1.765177,0.277338,-0.255337,-14.63,0.220000,0.474893,1.856823,0.269322,0.000000,-0.166816,0.012431,0.262804
46.400111,1.803119,0.268201,-0.215198,-12.33,0.220000,0.500064,1.878823,0.268154,0.000000,-0.160822,0.002375,0.265282
46.500038,1.821703,0.264330,-0.196706,-11.27,0.220000,0.539713,1.900823,0.267755,0.000000,-0.158001,-0.002453,0.267847
46.700117,1.860271,0.257442,-0.153920,-8.82,0.220000,0.564510,1.922823,0.268203,0.000000,-0.150570,-0.012214,0.266755
46.800082,1.879164,0.254754,-0.129194,-7.40,0.220000,0.599198,1.944823,0.269431,0.000000,-0.147006,-0.016799,0.262626
46.900091,1.898471,0.252499,-0.103414,-5.93,0.220000,0.632147,1.966823,0.271316,0.000000,-0.142876,-0.021249,0.257293
47.000130,1.911248,0.251302,-0.083242,-4.77,0.220000,0.667177,1.988823,0.273718,0.000000,-0.145115,-0.024931,0.257414
47.099947,1.929983,0.250017,-0.054233,-3.11,0.220000,0.685499,2.010823,0.276518,0.000000,-0.141191,-0.028976,0.248493
47.200088,1.973805,0.249222,0.017821,1.02,0.220000,0.641342,2.032823,0.279871,0.000000,-0.112052,-0.032813,0.196433
47.300135,1.991716,0.249785,0.044631,2.56,0.220000,0.628623,2.054823,0.283748,0.000000,-0.108631,-0.035553,0.189438
47.500088,2.010361,0.250907,0.074550,4.27,0.220000,0.613052,2.076823,0.288040,0.000000,-0.118388,-0.041793,0.198643
47.600209,2.041383,0.254033,0.128117,7.34,0.220000,0.571624,2.098823,0.292877,0.000000,-0.101303,-0.042719,0.164428
47.800055,2.059949,0.256685,0.156153,8.95,0.220000,0.547611,2.120823,0.298195,0.000000,-0.109976,-0.048840,0.174550
47.900102,2.079008,0.259950,0.182404,10.45,0.220000,0.523652,2.142823,0.303854,0.000000,-0.104258,-0.050297,0.167171
48.000035,2.098005,0.263694,0.207421,11.88,0.220000,0.494717,2.164823,0.309718,0.000000,-0.098390,-0.051478,0.160850
48.200108,2.135924,0.272701,0.259496,14.87,0.220000,0.430621,2.186823,0.315963,0.000000,-0.086158,-0.052933,0.145758
48.400108,2.173105,0.283608,0.306208,17.54,0.220000,0.389654,2.207881,0.322829,0.000000,-0.073856,-0.053240,0.135434
48.500140,2.210951,0.296363,0.345270,19.78,0.220000,0.420165,2.225820,0.330499,0.000000,-0.048155,-0.046361,0.114361
48.600031,2.229376,0.303168,0.363145,20.81,0.220000,0.453008,2.242415,0.338806,0.000000,-0.041659,-0.045593,0.114313
48.800118,2.242117,0.308114,0.377290,21.62,0.220000,0.474336,2.258514,0.347464,0.000000,-0.052221,-0.053230,0.135480
48.900042,2.260432,0.315619,0.399597,22.90,0.220000,0.466524,2.274359,0.356214,0.000000,-0.045251,-0.052244,0.130618
49.000087,2.278403,0.323418,0.419184,24.02,0.220000,0.438442,2.289896,0.364818,0.000000,-0.038445,-0.051120,0.128376
49.100141,2.296623,0.331776,0.441471,25.29,0.220000,0.406397,2.304986,0.373244,0.000000,-0.031198,-0.049584,0.123318
49.200038,2.332435,0.349682,0.483376,27.70,0.157742,0.336801,2.319840,0.381877,0.000000,-0.006154,-0.038630,0.098502
49.300173,2.344135,0.355927,0.496718,28.46,0.135846,0.318521,2.334396,0.390750,0.000000,-0.005059,-0.039492,0.102182
49.500031,2.361044,0.365309,0.518314,29.70,0.122472,0.305536,2.348522,0.399787,0.000000,-0.008763,-0.044693,0.114255
49.600108,2.375699,0.373941,0.547417,31.36,0.118387,0.288246,2.362110,0.408880,0.000000,-0.004157,-0.043558,0.101869
49.700145,2.388030,0.381718,0.579224,33.19,0.124024,0.270419,2.375110,0.417917,0.000000,-0.001693,-0.043401,0.086683
49.800105,2.398820,0.389030,0.611055,35.01,0.135551,0.257964,2.387520,0.426868,0.000000,-0.000586,-0.043826,0.071379
49.900149,2.408868,0.396299,0.640293,36.69,0.149236,0.251673,2.399372,0.435741,0.000000,-0.000055,-0.044423,0.058605
50.000157,2.415721,0.401504,0.658110,37.71,0.174334,0.270207,2.410709,0.444556,0.000000,-0.002546,-0.047201,0.057174
50.100040,2.430670,0.413447,0.690239,39.55,0.166236,0.256907,2.421576,0.453339,0.000000,0.003240,-0.043351,0.041345
50.200085,2.455509,0.435213,0.748793,42.90,0.105450,0.181049,2.432350,0.462489,0.000000,0.019067,-0.029809,-0.000941
50.300111,2.467688,0.446867,0.776004,44.46,0.081329,0.132334,2.443054,0.472060,0.000000,0.022400,-0.026495,-0.011942
50.400036,2.474713,0.453874,0.791444,45.35,0.091862,0.122080,2.453580,0.481940,0.000000,0.020749,-0.027937,-0.011236
50.500083,2.484806,0.464323,0.812916,46.58,0.096600,0.119130,2.463806,0.491971,0.000000,0.022315,-0.026063,-0.016583
50.700017,2.488945,0.468734,0.820604,47.02,0.126126,0.147978,2.473657,0.502025,0.000000,0.009885,-0.039141,0.007853
50.800089,2.495110,0.475409,0.829298,47.52,0.151413,0.178303,2.483106,0.511997,0.000000,0.007989,-0.041397,0.015200
50.900117,2.502243,0.483291,0.840473,48.16,0.169199,0.205818,2.492162,0.521885,0.000000,0.007215,-0.042560,0.020044
51.100097,2.520999,0.504916,0.874198,50.09,0.127349,0.182766,2.501172,0.532132,0.000000,0.010616,-0.039380,0.018320
51.200101,2.531991,0.518422,0.900470,51.59,0.105784,0.151632,2.510153,0.542797,0.000000,0.014151,-0.035280,0.008051
51.300053,2.541931,0.531308,0.924664,52.98,0.094534,0.127803,2.519000,0.553771,0.000000,0.016786,-0.031918,-0.000138
51.400075,2.549791,0.541959,0.944022,54.09,0.096249,0.118576,2.527599,0.564896,0.000000,0.017483,-0.030924,-0.003465
51.600039,2.561901,0.559186,0.970850,55.63,0.076976,0.093981,2.536150,0.576437,0.000000,0.015710,-0.033384,0.001829
51.699996,2.567340,0.567241,0.981612,56.24,0.090541,0.104087,2.544613,0.588364,0.000000,0.014427,-0.035366,0.007174
51.799982,2.570701,0.572301,0.987228,56.56,0.125493,0.140138,2.552875,0.600523,0.000000,0.011212,-0.040479,0.017709
51.900031,2.575496,0.579629,0.995372,57.03,0.157141,0.180255,2.560840,0.612744,0.000000,0.009573,-0.043465,0.025773
52.100218,2.588106,0.599684,1.023649,58.65,0.139822,0.179577,2.568690,0.625318,0.000000,0.009753,-0.044460,0.030093
52.200146,2.603751,0.626364,1.054879,60.44,0.086778,0.137622,2.576598,0.638625,0.000000,0.019418,-0.028500,0.015229
52.400169,2.610930,0.639227,1.068451,61.22,0.077853,0.124264,2.584472,0.652576,0.000000,0.015085,-0.037525,0.034634
52.500091,2.616967,0.650436,1.086131,62.23,0.090260,0.131947,2.592141,0.666895,0.000000,0.015603,-0.037471,0.033547
52.600022,2.619983,0.656228,1.094921,62.73,0.122127,0.157234,2.599167,0.680520,0.000000,0.013259,-0.042984,0.041439
52.700142,2.628316,0.672973,1.121624,64.26,0.125092,0.161040,2.606077,0.694537,0.000000,0.016383,-0.037717,0.031543
52.800102,2.633455,0.683841,1.135919,65.08,0.139395,0.171220,2.612730,0.708620,0.000000,0.016486,-0.038462,0.034126
52.900142,2.638770,0.695521,1.151438,65.97,0.157125,0.185778,2.619283,0.723135,0.000000,0.016929,-0.038559,0.035601
53.000163,2.644135,0.707816,1.168200,66.93,0.174993,0.204237,2.625664,0.738061,0.000000,0.017594,-0.038196,0.035937
53.200109,2.649691,0.721240,1.187366,68.03,0.188862,0.222049,2.631744,0.753210,0.000000,0.014287,-0.049098,0.051293
53.300137,2.661954,0.753672,1.230651,70.51,0.136136,0.184893,2.637547,0.768818,0.000000,0.022391,-0.029074,0.025458
53.400061,2.668220,0.772020,1.252404,71.76,0.113836,0.161597,2.643014,0.784794,0.000000,0.024691,-0.023282,0.021261
53.500177,2.673238,0.787767,1.271525,72.85,0.110315,0.157915,2.648081,0.800925,0.000000,0.025931,-0.020276,0.019860
