time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
40.700028,1.337268,1.469182,-1.838677,-105.35,0.220000,0.429432,1.296418,1.244065,0.000000,0.046136,0.228058,0.568779
40.800093,1.332205,1.450074,-1.819398,-104.24,0.220000,0.492416,1.296424,1.225163,0.000000,0.037482,0.230095,0.571740
40.900110,1.327679,1.431405,-1.798382,-103.04,0.220000,0.561315,1.297804,1.205514,0.000000,0.029938,0.231278,0.573085
41.000108,1.323559,1.412744,-1.778096,-101.88,0.220000,-0.701348,1.277639,1.194816,0.000000,0.096957,0.197431,0.575282
41.100196,1.319722,1.393482,-1.756217,-100.62,0.220000,0.124415,1.275789,1.174746,0.000000,0.017917,0.234700,0.576031
41.200126,1.317463,1.381030,-1.745721,-100.02,0.220000,0.410857,1.280421,1.152937,0.000000,0.026814,0.236026,0.588247
41.300112,1.312964,1.356328,-1.758417,-100.75,0.220000,-0.360922,1.273198,1.142540,0.000000,0.066356,0.188061,0.623781
41.400030,1.309249,1.336861,-1.759343,-100.80,0.220000,-0.600851,1.266506,1.136273,0.000000,0.055197,0.184099,0.647640
41.500092,1.305552,1.317314,-1.757475,-100.70,0.220000,-0.181979,1.263960,1.129207,0.000000,0.043653,0.179974,0.668844
41.600122,1.301903,1.298427,-1.768041,-101.30,0.220000,0.424257,1.266323,1.119286,0.000000,0.031770,0.176386,0.702575
41.700065,1.299330,1.285803,-1.775616,-101.74,0.220000,0.772069,1.272772,1.106702,0.000000,0.020584,0.178915,0.733391
41.800104,1.295281,1.266377,-1.774707,-101.68,0.220000,1.030059,1.281935,1.092391,0.000000,0.007525,0.174509,0.755835
41.900118,1.291374,1.246974,-1.762009,-100.96,0.220000,1.242225,1.292537,1.077302,0.000000,-0.005771,0.169961,0.766570
42.000041,1.288132,1.228964,-1.732603,-99.27,0.220000,1.398648,1.303685,1.062137,0.000000,-0.018772,0.166619,0.760655
42.100112,1.285739,1.212050,-1.686510,-96.63,0.220000,1.487193,1.314904,1.047193,0.000000,-0.031314,0.164205,0.738162
42.200146,1.284348,1.196319,-1.631457,-93.48,0.220000,1.515229,1.325983,1.032575,0.000000,-0.043220,0.162767,0.706768
42.300105,1.283941,1.180862,-1.564944,-89.66,0.220000,1.494036,1.337078,1.018308,0.000000,-0.054497,0.161376,0.663958
42.400136,1.284554,1.165691,-1.495314,-85.68,0.220000,1.439551,1.348298,1.004372,0.000000,-0.065122,0.160052,0.618106
42.500177,1.286226,1.150676,-1.424599,-81.62,0.220000,1.364777,1.359757,0.990736,0.000000,-0.075038,0.158643,0.571221
42.600083,1.288858,1.136055,-1.359465,-77.89,0.220000,1.286105,1.371539,0.977375,0.000000,-0.084322,0.157355,0.529929
42.700065,1.292640,1.120854,-1.295484,-74.23,0.220000,1.204200,1.383687,0.964276,0.000000,-0.092799,0.155229,0.489847
42.800101,1.295774,1.110591,-1.254148,-71.86,0.220000,1.151587,1.396210,0.951443,0.000000,-0.102258,0.157767,0.472454
42.900039,1.301171,1.095615,-1.196249,-68.54,0.220000,1.084486,1.409098,0.938884,0.000000,-0.109756,0.155290,0.438500
43.000061,1.307572,1.080571,-1.139913,-65.31,0.220000,1.009873,1.422330,0.926616,0.000000,-0.116569,0.152452,0.406150
43.100148,1.314672,1.066154,-1.085103,-62.17,0.220000,0.930026,1.435882,0.914653,0.000000,-0.122987,0.149933,0.375353
43.199971,1.322919,1.051454,-1.034911,-59.30,0.220000,0.854019,1.449732,0.903010,0.000000,-0.128508,0.146777,0.349117
43.300116,1.332059,1.036842,-0.989346,-56.69,0.220000,0.786270,1.463861,0.891703,0.000000,-0.133454,0.143411,0.327586
43.400114,1.342057,1.022309,-0.947327,-54.28,0.220000,0.727232,1.478254,0.880741,0.000000,-0.137783,0.139764,0.309559
43.500049,1.352643,1.008166,-0.909814,-52.13,0.220000,0.679034,1.492899,0.870135,0.000000,-0.141764,0.136149,0.296010
43.600099,1.363987,0.994098,-0.875330,-50.15,0.220000,0.640565,1.507782,0.859894,0.000000,-0.145241,0.132260,0.285499
43.700106,1.376236,0.979897,-0.842832,-48.29,0.220000,0.609963,1.522890,0.850024,0.000000,-0.148029,0.127865,0.276939
43.800033,1.388736,0.966290,-0.813384,-46.60,0.220000,0.588022,1.538212,0.840532,0.000000,-0.150765,0.123682,0.271377
43.900085,1.401630,0.953058,-0.783578,-44.90,0.220000,0.568543,1.553733,0.831426,0.000000,-0.153322,0.119504,0.265449
44.000102,1.410688,0.944219,-0.762925,-43.71,0.220000,0.565799,1.569439,0.822710,0.000000,-0.159892,0.119330,0.268622
44.100030,1.424356,0.931489,-0.738166,-42.29,0.220000,0.564583,1.585317,0.814390,0.000000,-0.162006,0.114865,0.267618
44.200081,1.438754,0.918733,-0.713927,-40.91,0.220000,0.565146,1.601350,0.806470,0.000000,-0.163564,0.109988,0.267106
44.300107,1.453141,0.906544,-0.691111,-39.60,0.220000,0.567952,1.617524,0.798954,0.000000,-0.165268,0.105276,0.267949
44.400023,1.468055,0.894516,-0.666290,-38.18,0.220000,0.568836,1.633825,0.791844,0.000000,-0.166554,0.100315,0.266693
44.500069,1.482876,0.883148,-0.641978,-36.78,0.220000,0.569396,1.650236,0.785144,0.000000,-0.168063,0.095619,0.265903
44.600092,1.498223,0.871976,-0.616407,-35.32,0.220000,0.567798,1.666743,0.778855,0.000000,-0.169140,0.090711,0.263770
44.700076,1.513904,0.861188,-0.589212,-33.76,0.220000,0.561925,1.683332,0.772977,0.000000,-0.169958,0.085777,0.259918
44.800106,1.529755,0.850884,-0.564452,-32.34,0.220000,0.558052,1.699988,0.767511,0.000000,-0.170681,0.080923,0.258422
44.900119,1.546179,0.840724,-0.543910,-31.16,0.220000,0.563792,1.716695,0.762457,0.000000,-0.170883,0.075805,0.261044
45.000049,1.562680,0.831038,-0.518427,-29.70,0.220000,0.564488,1.733440,0.757813,0.000000,-0.171032,0.070750,0.258605
45.100110,1.579200,0.821894,-0.491536,-28.16,0.220000,0.560033,1.750207,0.753578,0.000000,-0.171211,0.065841,0.254684
45.200136,1.590245,0.816089,-0.474903,-27.21,0.220000,0.566945,1.766982,0.749750,0.000000,-0.176869,0.063867,0.260902
45.300045,1.607615,0.807419,-0.449732,-25.77,0.220000,0.568533,1.783747,0.746325,0.000000,-0.176184,0.058625,0.258441
45.400074,1.624890,0.799309,-0.428668,-24.56,0.220000,0.575189,1.800473,0.743300,0.000000,-0.175598,0.053551,0.259994
45.500097,1.642225,0.791637,-0.405163,-23.21,0.220000,0.579905,1.817163,0.740671,0.000000,-0.174923,0.048524,0.258984
45.600027,1.659878,0.784320,-0.380580,-21.81,0.220000,0.581875,1.833816,0.738433,0.000000,-0.173877,0.043463,0.256746
45.700079,1.677760,0.777441,-0.354238,-20.30,0.220000,0.579105,1.850420,0.736582,0.000000,-0.172570,0.038460,0.252645
45.800029,1.695437,0.771173,-0.326772,-18.72,0.220000,0.571875,1.866965,0.735111,0.000000,-0.171388,0.033690,0.247263
45.899994,1.713592,0.765295,-0.299227,-17.14,0.220000,0.561083,1.883438,0.734015,0.000000,-0.169656,0.028939,0.241669
46.000110,1.731387,0.760049,-0.275352,-15.78,0.220000,0.555964,1.899826,0.733287,0.000000,-0.168224,0.024456,0.239635
46.100127,1.743666,0.756684,-0.260335,-14.92,0.220000,0.564519,1.916123,0.732921,0.000000,-0.172197,0.021496,0.246295
46.200040,1.768804,0.750375,-0.231402,-13.26,0.220000,0.565030,1.932317,0.732909,0.000000,-0.163189,0.015240,0.238868
46.300091,1.781121,0.747585,-0.213854,-12.25,0.220000,0.571520,1.948395,0.733244,0.000000,-0.166910,0.012158,0.242708
46.400111,1.799473,0.743842,-0.188425,-10.80,0.220000,0.571399,1.964349,0.733919,0.000000,-0.164467,0.007787,0.238510
46.500038,1.818087,0.740529,-0.164087,-9.40,0.220000,0.570121,1.980171,0.734925,0.000000,-0.161617,0.003518,0.235228
46.600085,1.837028,0.737638,-0.139098,-7.97,0.220000,0.567216,1.995851,0.736255,0.000000,-0.158319,-0.000653,0.231166
46.700117,1.855810,0.735264,-0.113871,-6.52,0.220000,0.562688,2.011382,0.737900,0.000000,-0.155030,-0.004620,0.226707
46.800082,1.874844,0.733300,-0.093297,-5.35,0.220000,0.565694,2.026759,0.739852,0.000000,-0.151327,-0.008481,0.226729
46.900091,1.894117,0.731729,-0.070053,-4.01,0.220000,0.568010,2.041974,0.742102,0.000000,-0.147230,-0.012247,0.223932
47.000130,1.906900,0.730941,-0.052771,-3.02,0.220000,0.575184,2.057022,0.744643,0.000000,-0.149463,-0.015521,0.226943
47.099947,1.925691,0.730194,-0.025161,-1.44,0.220000,0.571399,2.071897,0.747465,0.000000,-0.145484,-0.019027,0.219421
47.200088,1.945405,0.729911,-0.002620,-0.15,0.220000,0.571413,2.086592,0.750560,0.000000,-0.140452,-0.022352,0.216874
47.300135,1.964666,0.730081,0.019696,1.13,0.220000,0.573215,2.101104,0.753920,0.000000,-0.135681,-0.025485,0.214373
47.400047,1.983640,0.730659,0.041376,2.37,0.220000,0.576820,2.115431,0.757535,0.000000,-0.130993,-0.028462,0.212322
47.500088,2.002621,0.731663,0.065303,3.74,0.220000,0.577725,2.129569,0.761399,0.000000,-0.126128,-0.031265,0.207891
47.600209,2.021294,0.733120,0.090792,5.20,0.220000,0.574417,2.143514,0.765502,0.000000,-0.121392,-0.033860,0.201753
47.700092,2.039822,0.735044,0.116706,6.69,0.220000,0.568001,2.157265,0.769837,0.000000,-0.116575,-0.036208,0.194988
47.800055,2.058897,0.737531,0.143284,8.21,0.220000,0.559043,2.170819,0.774396,0.000000,-0.111028,-0.038223,0.187419
47.900102,2.077673,0.740489,0.168671,9.66,0.220000,0.550031,2.184172,0.779170,0.000000,-0.105593,-0.039986,0.180903
48.000035,2.096576,0.743913,0.189614,10.86,0.220000,0.547346,2.197324,0.784152,0.000000,-0.099819,-0.041488,0.178657
48.100089,2.109037,0.746398,0.203891,11.68,0.220000,0.554734,2.210273,0.789334,0.000000,-0.100304,-0.044137,0.182949
48.200108,2.128099,0.750572,0.227835,13.05,0.220000,0.556101,2.223021,0.794711,0.000000,-0.093984,-0.045290,0.177419
48.300042,2.146489,0.755070,0.252022,14.44,0.220000,0.553552,2.235568,0.800275,0.000000,-0.088125,-0.046304,0.171485
48.400108,2.164885,0.760050,0.276784,15.86,0.220000,0.547890,2.247913,0.806019,0.000000,-0.082077,-0.047026,0.164858
48.500140,2.183085,0.765443,0.300083,17.19,0.220000,0.542138,2.260057,0.811938,0.000000,-0.076021,-0.047508,0.159547
48.600031,2.201215,0.771239,0.319036,18.28,0.220000,0.541481,2.272002,0.818025,0.000000,-0.069820,-0.047751,0.158422
48.700089,2.219246,0.777414,0.340487,19.51,0.220000,0.539930,2.283746,0.824275,0.000000,-0.063541,-0.047788,0.154694
48.800118,2.237182,0.784004,0.364216,20.87,0.220000,0.534663,2.295292,0.830683,0.000000,-0.057156,-0.047568,0.148554
48.900042,2.254794,0.790951,0.387333,22.19,0.220000,0.527480,2.306642,0.837242,0.000000,-0.050889,-0.047140,0.142882
49.000087,2.272444,0.798404,0.412509,23.64,0.220000,0.516169,2.317796,0.843949,0.000000,-0.044403,-0.046362,0.135051
49.100141,2.284159,0.803642,0.427872,24.52,0.220000,0.515614,2.328757,0.850799,0.000000,-0.043662,-0.047946,0.136917
49.200038,2.301664,0.811857,0.449384,25.75,0.220000,0.510506,2.339528,0.857789,0.000000,-0.036925,-0.046683,0.132495
49.300173,2.319165,0.820489,0.466306,26.72,0.220000,0.506425,2.350110,0.864914,0.000000,-0.030029,-0.045158,0.132594
49.400141,2.336480,0.829436,0.488417,27.98,0.220000,0.496691,2.360506,0.872171,0.000000,-0.023116,-0.043440,0.127373
49.500031,2.353186,0.838555,0.511150,29.29,0.220000,0.482441,2.370718,0.879558,0.000000,-0.016621,-0.041675,0.121418
49.600108,2.369711,0.848050,0.531873,30.47,0.220000,0.466072,2.380748,0.887070,0.000000,-0.010145,-0.039677,0.117412
49.700145,2.386222,0.858017,0.553950,31.74,0.220000,0.445531,2.390598,0.894706,0.000000,-0.003501,-0.037329,0.111958
49.800105,2.402577,0.868382,0.575377,32.97,0.177475,0.421428,2.400273,0.902463,0.000000,0.003171,-0.034703,0.107057
49.900149,2.418549,0.878918,0.591404,33.88,0.133704,0.397647,2.409773,0.910341,0.000000,0.009625,-0.032032,0.107493
50.000157,2.434142,0.889655,0.617105,35.36,0.100188,0.361418,2.419102,0.918337,0.000000,0.015875,-0.029279,0.098179
50.100040,2.442848,0.895974,0.640817,36.72,0.097555,0.339161,2.428263,0.926451,0.000000,0.015417,-0.031053,0.090768
50.200085,2.453580,0.904312,0.681919,39.07,0.096987,0.307582,2.437256,0.934681,0.000000,0.017138,-0.030938,0.065933
50.300111,2.461570,0.911050,0.719453,41.22,0.106288,0.281170,2.446085,0.943025,0.000000,0.016282,-0.032540,0.044608
50.400036,2.469194,0.917978,0.753412,43.17,0.118833,0.259657,2.454753,0.951485,0.000000,0.015231,-0.034061,0.026796
50.500083,2.476546,0.925084,0.781808,44.79,0.131926,0.244302,2.463261,0.960060,0.000000,0.014056,-0.035530,0.014525
50.600025,2.484076,0.932766,0.806830,46.23,0.142932,0.233765,2.471613,0.968750,0.000000,0.013225,-0.036532,0.005575
50.700017,2.492091,0.941350,0.830339,47.57,0.149649,0.224516,2.479809,0.977556,0.000000,0.013031,-0.036754,-0.001882
50.800089,2.500810,0.951107,0.850250,48.72,0.150407,0.216334,2.487852,0.986479,0.000000,0.013689,-0.035927,-0.005752
50.900117,2.510145,0.961974,0.870716,49.89,0.143989,0.202850,2.495744,0.995519,0.000000,0.015117,-0.034106,-0.010200
51.000040,2.519848,0.973787,0.894194,51.23,0.132850,0.180502,2.503487,1.004679,0.000000,0.017073,-0.031448,-0.017686
51.100097,2.529303,0.985832,0.916266,52.50,0.120039,0.156106,2.511082,1.013958,0.000000,0.018920,-0.028692,-0.023748
51.200101,2.538019,0.997455,0.938428,53.77,0.109413,0.132217,2.518529,1.023359,0.000000,0.020179,-0.026474,-0.029907
51.300053,2.546070,1.008718,0.961176,55.07,0.101864,0.109742,2.525831,1.032882,0.000000,0.020926,-0.024736,-0.036651
51.400075,2.550866,1.015680,0.973962,55.80,0.113415,0.108886,2.532986,1.042529,0.000000,0.018558,-0.027431,-0.033404
51.500083,2.557199,1.025146,0.988280,56.62,0.120711,0.114517,2.539996,1.052302,0.000000,0.017875,-0.027747,-0.031671
51.600039,2.563232,1.034417,0.998705,57.22,0.127565,0.124989,2.546862,1.062203,0.000000,0.017040,-0.028382,-0.026025
51.699996,2.569567,1.044366,1.009033,57.81,0.131832,0.135328,2.553582,1.072234,0.000000,0.016655,-0.028470,-0.020247
51.799982,2.576391,1.055353,1.020892,58.49,0.131286,0.142274,2.560157,1.082396,0.000000,0.016902,-0.027655,-0.015955
51.900031,2.583317,1.066812,1.033649,59.22,0.128191,0.146129,2.566586,1.092691,0.000000,0.017394,-0.026510,-0.012503
52.000068,2.589937,1.078100,1.048017,60.05,0.125616,0.147014,2.572870,1.103124,0.000000,0.017728,-0.025672,-0.010612
52.100218,2.596315,1.089352,1.063011,60.91,0.123910,0.146204,2.579006,1.113696,0.000000,0.017962,-0.025021,-0.009269
52.200146,2.602469,1.100583,1.076761,61.69,0.123042,0.147474,2.584996,1.124413,0.000000,0.018136,-0.024508,-0.006654
52.300173,2.608551,1.112055,1.090187,62.46,0.122000,0.149854,2.590836,1.135274,0.000000,0.018385,-0.023910,-0.003627
52.400169,2.614331,1.123313,1.102936,63.19,0.122749,0.154296,2.596524,1.146281,0.000000,0.018486,-0.023667,0.000149
52.500091,2.619932,1.134577,1.115914,63.94,0.118432,0.147690,2.601792,1.156781,0.000000,0.018569,-0.023558,0.003764
52.600022,2.625461,1.146073,1.129250,64.70,0.115888,0.139281,2.607019,1.167499,0.000000,0.018737,-0.023367,0.007110
52.700142,2.628978,1.153621,1.140005,65.32,0.131506,0.147022,2.612282,1.178650,0.000000,0.017045,-0.027297,0.013162
52.800102,2.634081,1.164953,1.156155,66.24,0.136654,0.151708,2.617343,1.189781,0.000000,0.017111,-0.027579,0.013890
52.900142,2.639116,1.176645,1.171791,67.14,0.139891,0.154679,2.622352,1.201271,0.000000,0.017275,-0.027663,0.015248
53.000163,2.644220,1.189024,1.188344,68.09,0.142080,0.159820,2.627301,1.213215,0.000000,0.017679,-0.027216,0.015794
53.100061,2.649282,1.201910,1.205294,69.06,0.143305,0.166073,2.632124,1.225559,0.000000,0.018223,-0.026404,0.016033
53.200109,2.652707,1.211033,1.217755,69.77,0.158184,0.182460,2.636757,1.238192,0.000000,0.017303,-0.029533,0.020904
53.300137,2.659271,1.229544,1.241852,71.15,0.143889,0.179777,2.641157,1.251010,0.000000,0.019708,-0.023430,0.014257
53.400061,2.664104,1.244021,1.255577,71.94,0.135089,0.180886,2.645303,1.263942,0.000000,0.020575,-0.021509,0.018088
53.500177,2.667236,1.253755,1.264326,72.44,0.145121,0.195642,2.649192,1.276953,0.000000,0.019929,-0.024516,0.027058
53.600147,2.673048,1.272728,1.283826,73.56,0.128193,0.194643,2.652827,1.290038,0.000000,0.022169,-0.018426,0.025385
53.700046,2.676815,1.285866,1.300689,74.52,0.119771,0.184456,2.656115,1.302582,0.000000,0.022571,-0.018323,0.026471
53.800100,2.679174,1.294589,1.312979,75.23,0.133086,0.194284,2.659230,1.315311,0.000000,0.021773,-0.022816,0.032298
53.900138,2.682286,1.306856,1.331322,76.28,0.142722,0.201556,2.662206,1.328443,0.000000,0.021944,-0.023922,0.032211
54.000128,2.685172,1.319281,1.352841,77.51,0.152423,0.206479,2.665013,1.342000,0.000000,0.022116,-0.025021,0.029085
54.100169,2.688025,1.332829,1.374431,78.75,0.159183,0.210198,2.667602,1.355905,0.000000,0.022484,-0.025162,0.026045
54.200141,2.690762,1.347432,1.396611,80.02,0.161916,0.210791,2.669937,1.370053,0.000000,0.022975,-0.024393,0.022553
54.300061,2.693349,1.363115,1.416894,81.18,0.159499,0.210453,2.671995,1.384359,0.000000,0.023560,-0.022690,0.021099
54.400109,2.695677,1.379298,1.438424,82.42,0.154418,0.206290,2.673763,1.398766,0.000000,0.024135,-0.020654,0.018578
54.500129,2.697672,1.395731,1.460096,83.66,0.147936,0.199950,2.675238,1.413253,0.000000,0.024635,-0.018512,0.016064
54.600070,2.699288,1.412103,1.484603,85.06,0.141720,0.189956,2.676412,1.427817,0.000000,0.025022,-0.016563,0.010857
54.700120,2.700453,1.427650,1.508298,86.42,0.138722,0.179817,2.677291,1.442469,0.000000,0.025230,-0.015593,0.006642
54.800144,2.701243,1.442714,1.528712,87.59,0.139273,0.174491,2.677885,1.457221,0.000000,0.025342,-0.015238,0.005861
54.900054,2.701724,1.457032,1.544670,88.50,0.142775,0.177815,2.678200,1.472084,0.000000,0.025432,-0.015743,0.009673
55.000092,2.701929,1.466445,1.553223,88.99,0.164078,0.197194,2.678238,1.487065,0.000000,0.025536,-0.021294,0.017573
55.100098,2.702089,1.480568,1.565583,89.70,0.175457,0.213409,2.678013,1.502157,0.000000,0.025695,-0.022172,0.005213
55.200046,2.702039,1.495880,1.583297,90.72,0.179682,0.203817,2.677649,1.517315,0.000000,0.025645,-0.021852,-0.012501
55.300084,2.701668,1.512277,1.602893,91.84,0.177369,0.173800,2.677265,1.532487,0.000000,0.025275,-0.020461,-0.032097
55.400023,2.700903,1.529598,1.626433,93.19,0.169937,0.127943,2.676932,1.547616,0.000000,0.024510,-0.018131,-0.055636
55.499984,2.699656,1.547880,1.650997,94.60,0.157275,0.070563,2.676679,1.562701,0.000000,0.023263,-0.014843,-0.080200
55.600004,2.697968,1.566304,1.673182,95.87,0.142014,0.008771,2.676511,1.577748,0.000000,0.021575,-0.011421,-0.102386
55.700019,2.696029,1.583813,1.686850,96.65,0.128434,-0.046547,2.676414,1.592767,0.000000,0.019635,-0.008915,-0.116054
55.800012,2.694086,1.600048,1.691735,96.93,0.119321,-0.088552,2.676371,1.607770,0.000000,0.017692,-0.007679,-0.120939
55.900082,2.692296,1.614772,1.691688,96.93,0.116642,-0.116610,2.676362,1.622762,0.000000,0.015903,-0.007965,-0.120892
56.000100,2.690724,1.627890,1.688754,96.76,0.121813,-0.132457,2.676369,1.637753,0.000000,0.014330,-0.009850,-0.117957
56.100034,2.689804,1.635810,1.683857,96.48,0.146711,-0.136129,2.676382,1.652745,0.000000,0.013411,-0.016920,-0.113061
56.200086,2.688948,1.643635,1.675878,96.02,0.177920,-0.127668,2.676392,1.667734,0.000000,0.012555,-0.024103,-0.105082
56.300116,2.687218,1.661903,1.654322,94.79,0.175242,-0.105428,2.676397,1.682727,0.000000,0.010825,-0.020840,-0.083525
56.400042,2.686052,1.677146,1.640406,93.99,0.173061,-0.084855,2.676398,1.697725,0.000000,0.009659,-0.020585,-0.069610
56.500086,2.684945,1.694474,1.628536,93.31,0.164108,-0.067341,2.676398,1.712721,0.000000,0.008552,-0.018264,-0.057740
56.600194,2.683979,1.712647,1.619011,92.76,0.150391,-0.053382,2.676397,1.727720,0.000000,0.007586,-0.015108,-0.048215
56.700152,2.683464,1.724354,1.612062,92.36,0.157536,-0.040657,2.676397,1.742726,0.000000,0.007071,-0.018394,-0.041265
56.800087,2.682834,1.740971,1.606852,92.07,0.153776,-0.032120,2.676396,1.757731,0.000000,0.006441,-0.016767,-0.036056
56.900127,2.682253,1.757185,1.606086,92.02,0.148437,-0.031858,2.676396,1.772730,0.000000,0.005860,-0.015559,-0.035290
57.000023,2.681698,1.773349,1.603723,91.89,0.142814,-0.031422,2.676395,1.787729,0.000000,0.005305,-0.014380,-0.032927
57.100102,2.681211,1.789084,1.599392,91.64,0.138519,-0.027530,2.676395,1.802724,0.000000,0.004818,-0.013656,-0.028596
57.200175,2.680803,1.804645,1.594733,91.37,0.135277,-0.022007,2.676395,1.817722,0.000000,0.004410,-0.013106,-0.023937
57.300032,2.680452,1.819625,1.593425,91.30,0.134380,-0.020446,2.676394,1.832725,0.000000,0.004059,-0.013105,-0.022629
57.400096,2.680127,1.833998,1.593192,91.28,0.136557,-0.021159,2.676394,1.847724,0.000000,0.003734,-0.013742,-0.022396
57.500130,2.679838,1.847637,1.590802,91.15,0.141784,-0.018825,2.676394,1.862724,0.000000,0.003444,-0.015108,-0.020005
57.600046,2.679595,1.861252,1.586849,90.92,0.148023,-0.013291,2.676394,1.877726,0.000000,0.003202,-0.016480,-0.016052
57.700102,2.679398,1.875248,1.583322,90.72,0.153248,-0.007368,2.676394,1.892724,0.000000,0.003005,-0.017493,-0.012526
57.800129,2.679287,1.884865,1.581759,90.63,0.172936,-0.003528,2.676394,1.907724,0.000000,0.002893,-0.022880,-0.010963
57.900056,2.679154,1.900127,1.577911,90.41,0.178021,0.003065,2.676394,1.922726,0.000000,0.002761,-0.022607,-0.007115
58.000057,2.679075,1.916047,1.574255,90.20,0.176006,0.009639,2.676394,1.937724,0.000000,0.002681,-0.021687,-0.003459
58.100121,2.679062,1.932727,1.572167,90.08,0.169666,0.014114,2.676393,1.952721,0.000000,0.002669,-0.020017,-0.001371
58.200062,2.678964,1.950368,1.580148,90.54,0.158862,0.003120,2.676393,1.967722,0.000000,0.002571,-0.017367,-0.009352
58.300119,2.678728,1.968312,1.586657,90.91,0.145661,-0.009525,2.676393,1.982721,0.000000,0.002335,-0.014431,-0.015861
58.400134,2.678447,1.985521,1.587265,90.94,0.134220,-0.016918,2.676393,1.997723,0.000000,0.002054,-0.012225,-0.016468
58.500047,2.678198,2.001692,1.585541,90.84,0.126830,-0.017626,2.676393,2.012727,0.000000,0.001805,-0.011040,-0.014745
58.599995,2.677981,2.016675,1.585672,90.85,0.124655,-0.019064,2.676393,2.027725,0.000000,0.001588,-0.011050,-0.014876
58.700106,2.677788,2.030822,1.583514,90.73,0.127229,-0.017028,2.676393,2.042718,0.000000,0.001395,-0.011919,-0.012718
58.800037,2.677644,2.043578,1.580746,90.57,0.135607,-0.013103,2.676393,2.057717,0.000000,0.001250,-0.014153,-0.009949
58.900127,2.677529,2.056005,1.579096,90.48,0.146830,-0.010077,2.676393,2.072716,0.000000,0.001136,-0.016739,-0.008300
59.000148,2.677433,2.068837,1.577854,90.40,0.157566,-0.007864,2.676393,2.087719,0.000000,0.001040,-0.018910,-0.007058
59.100055,2.677349,2.082758,1.575431,90.27,0.164471,-0.003941,2.676393,2.102725,0.000000,0.000956,-0.019976,-0.004634
59.200136,2.677305,2.097438,1.571451,90.04,0.167589,0.002674,2.676393,2.117725,0.000000,0.000911,-0.020308,-0.000654
59.300165,2.677327,2.113586,1.566558,89.76,0.164269,0.011245,2.676393,2.132727,0.000000,0.000934,-0.019164,0.004238
59.400095,2.677404,2.130392,1.566030,89.73,0.157167,0.014659,2.676393,2.147731,0.000000,0.001011,-0.017347,0.004766
59.500134,2.677441,2.147375,1.571983,90.07,0.148306,0.006768,2.676393,2.162730,0.000000,0.001048,-0.015370,-0.001187
59.600168,2.677380,2.164232,1.575816,90.29,0.139370,-0.001128,2.676393,2.177730,0.000000,0.000987,-0.013518,-0.005020
59.700020,2.677308,2.175040,1.578898,90.46,0.151168,-0.007876,2.676393,2.192733,0.000000,0.000914,-0.017689,-0.008101
59.800106,2.677226,2.185391,1.579412,90.49,0.170384,-0.010708,2.676393,2.207728,0.000000,0.000833,-0.022350,-0.008616
59.900135,2.677052,2.205209,1.580053,90.53,0.159636,-0.012961,2.676393,2.222725,0.000000,0.000658,-0.017537,-0.009257
60.000062,2.676892,2.221381,1.581065,90.59,0.152401,-0.015832,2.676393,2.237726,0.000000,0.000498,-0.016353,-0.010269
60.100121,2.676725,2.238465,1.580559,90.56,0.131838,1.195038,2.665148,2.248954,0.000000,0.036934,-0.002008,-0.009762
60.200153,2.676578,2.254790,1.579647,90.51,0.119215,1.415391,2.652629,2.259909,0.000000,0.037911,-0.000801,-0.008850
60.300020,2.676317,2.269746,1.606836,92.06,0.101621,0.150107,2.652986,2.275063,0.000000,-0.000076,-0.012982,-0.036039
60.400064,2.675393,2.282060,1.693286,97.02,0.112953,-0.531849,2.659458,2.291563,0.000000,-0.001000,-0.015675,-0.122490
60.500130,2.673654,2.292904,1.757688,100.71,0.138623,-0.816623,2.667160,2.308484,0.000000,-0.002739,-0.019840,-0.186892
60.600029,2.671574,2.303767,1.752810,100.43,0.166520,-0.800735,2.672829,2.325111,0.000000,-0.004819,-0.023962,-0.182013
60.700074,2.670217,2.311829,1.720575,98.58,0.202088,-0.647576,2.676022,2.341274,0.000000,-0.006177,-0.030907,-0.149778
60.800115,2.668597,2.325602,1.656739,94.92,0.219507,-0.441536,2.677305,2.357018,0.000000,-0.007796,-0.032140,-0.085943
60.900020,2.667693,2.341191,1.604941,91.96,0.220000,-0.261186,2.677476,2.372460,0.000000,-0.008700,-0.031537,-0.034145
61.000076,2.667387,2.358779,1.574593,90.22,0.217466,-0.138373,2.677179,2.387718,0.000000,-0.009006,-0.028957,-0.003797
61.100100,2.667475,2.378015,1.560084,89.39,0.200135,-0.072030,2.676835,2.402873,0.000000,-0.008918,-0.024725,0.010712
61.200053,2.667740,2.398008,1.557049,89.21,0.177980,-0.039568,2.676575,2.417976,0.000000,-0.008653,-0.019725,0.013747
61.300083,2.668035,2.418558,1.557070,89.21,0.152527,-0.026220,2.676421,2.433047,0.000000,-0.008358,-0.014179,0.013726
61.400139,2.668325,2.438526,1.555260,89.11,0.128088,-0.020225,2.676357,2.448094,0.000000,-0.008068,-0.009220,0.015536
61.500057,2.668608,2.456216,1.555370,89.12,0.111577,-0.017058,2.676351,2.463121,0.000000,-0.007785,-0.006518,0.015427
