time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
41.300112,1.658364,0.555862,-1.169306,-67.00,0.220000,0.304900,1.694140,0.534873,0.000000,-0.035458,0.003131,0.034670
41.400030,1.666634,0.536771,-1.154093,-66.12,0.220000,0.316652,1.702262,0.518608,0.000000,-0.034632,-0.000455,0.042391
41.500092,1.672275,0.524210,-1.144141,-65.55,0.220000,0.343602,1.710730,0.502639,0.000000,-0.036837,0.002407,0.055510
41.600122,1.680803,0.505762,-1.131533,-64.83,0.220000,0.369357,1.719549,0.486960,0.000000,-0.036543,-0.000743,0.066068
41.700065,1.689583,0.487376,-1.118630,-64.09,0.220000,0.395343,1.728737,0.471556,0.000000,-0.036377,-0.003976,0.076405
41.800104,1.698669,0.469026,-1.102840,-63.19,0.220000,0.386919,1.737656,0.456816,0.000000,-0.036300,-0.007307,0.083968
41.900118,1.707571,0.451688,-1.092315,-62.59,0.220000,0.407622,1.746933,0.442298,0.000000,-0.036787,-0.009788,0.096876
42.000041,1.717107,0.433683,-1.074655,-61.57,0.220000,0.431140,1.756784,0.427812,0.000000,-0.037011,-0.013126,0.102707
42.100112,1.727039,0.415748,-1.054930,-60.44,0.212374,0.433527,1.766755,0.413693,0.000000,-0.037228,-0.016560,0.106581
42.200146,1.736558,0.399354,-1.035096,-59.31,0.201002,0.449275,1.777247,0.399640,0.000000,-0.038223,-0.018661,0.110406
42.300105,1.746589,0.382792,-1.017178,-58.28,0.197168,0.471416,1.788399,0.385565,0.000000,-0.039064,-0.021157,0.116192
42.400136,1.757005,0.366380,-0.991625,-56.82,0.193040,0.473847,1.799689,0.371860,0.000000,-0.039884,-0.023722,0.114417
42.500177,1.767303,0.351070,-0.965328,-55.31,0.195419,0.485807,1.811471,0.358285,0.000000,-0.041175,-0.025426,0.111950
42.600083,1.778252,0.335750,-0.933635,-53.49,0.196302,0.481343,1.823380,0.345074,0.000000,-0.042142,-0.027413,0.104099
42.700065,1.789367,0.321214,-0.902442,-51.71,0.201606,0.486997,1.835822,0.331983,0.000000,-0.043285,-0.028874,0.096805
42.800101,1.801099,0.306777,-0.874537,-50.11,0.204731,0.483605,1.848447,0.319220,0.000000,-0.044146,-0.030510,0.092843
42.900039,1.812875,0.293070,-0.846700,-48.51,0.212149,0.493753,1.861632,0.306593,0.000000,-0.045266,-0.031719,0.088952
43.000061,1.825711,0.278982,-0.815964,-46.75,0.215636,0.490503,1.875003,0.294309,0.000000,-0.045643,-0.033601,0.082200
43.100148,1.834446,0.269859,-0.798472,-45.75,0.220000,0.523245,1.888912,0.282212,0.000000,-0.050428,-0.030825,0.088722
43.199971,1.848190,0.256114,-0.773763,-44.33,0.220000,0.551127,1.903431,0.270305,0.000000,-0.050451,-0.033026,0.087968
43.300116,1.862462,0.242511,-0.748174,-42.87,0.220000,0.573807,1.918476,0.258666,0.000000,-0.050265,-0.035383,0.086414
43.400114,1.876507,0.229779,-0.724849,-41.53,0.220000,0.579373,1.933356,0.247563,0.000000,-0.050547,-0.037229,0.087081
43.500049,1.890899,0.217362,-0.698088,-40.00,0.220000,0.594588,1.948517,0.236866,0.000000,-0.050722,-0.039118,0.084285
43.600099,1.905692,0.205306,-0.669596,-38.37,0.220000,0.593723,1.963551,0.226685,0.000000,-0.050749,-0.040996,0.079765
43.700106,1.920625,0.193875,-0.639375,-36.63,0.220000,0.602306,1.978958,0.216858,0.000000,-0.050854,-0.042620,0.073482
43.800033,1.935768,0.182940,-0.611774,-35.05,0.220000,0.615052,1.994861,0.207353,0.000000,-0.050947,-0.044131,0.069767
43.900085,1.951429,0.172258,-0.585204,-33.53,0.220000,0.628910,2.011205,0.198204,0.000000,-0.050736,-0.045759,0.067075
44.000102,1.967501,0.161921,-0.558332,-31.99,0.220000,0.641892,2.027862,0.189469,0.000000,-0.050293,-0.047432,0.064029
44.100030,1.984130,0.151855,-0.530180,-30.38,0.220000,0.651880,2.044705,0.181200,0.000000,-0.049446,-0.049232,0.059631
44.200081,2.000988,0.142332,-0.498849,-28.58,0.220000,0.635631,2.061036,0.173518,0.000000,-0.048544,-0.050876,0.052028
44.300107,2.017988,0.133387,-0.469885,-26.92,0.220000,0.637235,2.077463,0.166306,0.000000,-0.047634,-0.052344,0.046723
44.400023,2.034642,0.125212,-0.442508,-25.35,0.220000,0.642403,2.094149,0.159517,0.000000,-0.047180,-0.053452,0.042912
44.500069,2.051836,0.117410,-0.408066,-23.38,0.220000,0.641865,2.111106,0.153150,0.000000,-0.046317,-0.054582,0.031992
44.600092,2.069679,0.110024,-0.375861,-21.54,0.220000,0.616482,2.127696,0.147270,0.000000,-0.044897,-0.055704,0.023224
44.700076,2.081448,0.105511,-0.356642,-20.43,0.220000,0.634485,2.144442,0.141805,0.000000,-0.049628,-0.054363,0.027348
44.800106,2.099358,0.099145,-0.326921,-18.73,0.220000,0.641322,2.161461,0.136745,0.000000,-0.048293,-0.055280,0.020891
44.900119,2.116952,0.093504,-0.294152,-16.85,0.220000,0.619989,2.178190,0.132117,0.000000,-0.047324,-0.055879,0.011286
45.000049,2.135258,0.088295,-0.260682,-14.94,0.220000,0.603684,2.195096,0.127891,0.000000,-0.045668,-0.056455,0.000860
45.100110,2.153652,0.083709,-0.228170,-13.07,0.220000,0.587028,2.212266,0.124074,0.000000,-0.043972,-0.056807,-0.008682
45.200136,2.172627,0.079613,-0.198306,-11.36,0.220000,0.571344,2.229638,0.120689,0.000000,-0.041701,-0.057073,-0.015695
45.300045,2.191010,0.076161,-0.173202,-9.92,0.220000,0.545328,2.246560,0.117725,0.000000,-0.040002,-0.057097,-0.018089
45.400074,2.210448,0.073015,-0.146712,-8.41,0.220000,0.531745,2.263519,0.115178,0.000000,-0.037253,-0.057206,-0.021961
45.500097,2.229592,0.070475,-0.118676,-6.80,0.220000,0.499447,2.280125,0.113004,0.000000,-0.034770,-0.057101,-0.027504
45.600027,2.249200,0.068402,-0.092520,-5.30,0.220000,0.481600,2.296870,0.111224,0.000000,-0.031769,-0.056918,-0.031314
45.700079,2.268754,0.066860,-0.065795,-3.77,0.220000,0.447781,2.313396,0.109789,0.000000,-0.028789,-0.056584,-0.035797
45.800029,2.281919,0.066101,-0.048672,-2.79,0.220000,0.450434,2.330102,0.108750,0.000000,-0.032119,-0.055845,-0.030837
45.899994,2.301140,0.065355,-0.029498,-1.69,0.220000,0.439687,2.346612,0.108045,0.000000,-0.029322,-0.055465,-0.028060
46.000110,2.320018,0.064987,-0.008276,-0.47,0.220000,0.434883,2.363273,0.107746,0.000000,-0.026807,-0.055068,-0.027440
46.100127,2.339507,0.065075,0.017348,0.99,0.220000,0.426741,2.380102,0.107888,0.000000,-0.023570,-0.054577,-0.031388
46.200040,2.358784,0.065653,0.040993,2.35,0.220000,0.417829,2.397001,0.108474,0.000000,-0.020422,-0.053945,-0.033526
46.300091,2.378021,0.066616,0.059528,3.41,0.220000,0.400725,2.413388,0.109351,0.000000,-0.017223,-0.053274,-0.030674
46.400111,2.398220,0.068030,0.081160,4.65,0.220000,0.388027,2.429639,0.110607,0.000000,-0.012934,-0.052488,-0.031076
46.500038,2.417981,0.069837,0.100032,5.73,0.220000,0.379750,2.445854,0.112272,0.000000,-0.008936,-0.051637,-0.028891
46.600085,2.437328,0.071964,0.118841,6.81,0.220000,0.361678,2.461597,0.114175,0.000000,-0.005232,-0.050790,-0.026773
46.700117,2.457063,0.074479,0.134945,7.73,0.220000,0.355600,2.477255,0.116464,0.000000,-0.000992,-0.049868,-0.022109
46.800082,2.476526,0.077296,0.152325,8.73,0.220000,0.354151,2.492918,0.119184,0.000000,0.003142,-0.048948,-0.018893
46.900091,2.495995,0.080416,0.166899,9.56,0.192691,0.355949,2.508517,0.122325,0.000000,0.007434,-0.048024,-0.013020
47.000130,2.515735,0.083903,0.182994,10.48,0.171211,0.353384,2.523958,0.125824,0.000000,0.012159,-0.047022,-0.008822
47.099947,2.535433,0.087753,0.204745,11.73,0.152081,0.340896,2.539166,0.129611,0.000000,0.017045,-0.045931,-0.010484
47.200088,2.553349,0.091719,0.232006,13.29,0.135219,0.295802,2.553710,0.133363,0.000000,0.020278,-0.045007,-0.017751
47.300135,2.564470,0.094509,0.259037,14.84,0.145337,0.283998,2.568034,0.137340,0.000000,0.016910,-0.045521,-0.024967
47.400047,2.579106,0.098651,0.293602,16.82,0.151837,0.271271,2.582289,0.141619,0.000000,0.017260,-0.044933,-0.039904
47.500088,2.592608,0.102963,0.323764,18.55,0.160074,0.259824,2.596463,0.146190,0.000000,0.016645,-0.044429,-0.050571
47.600209,2.606788,0.107957,0.353466,20.25,0.160858,0.216576,2.610123,0.150628,0.000000,0.016889,-0.043486,-0.060920
47.700092,2.621427,0.113611,0.381998,21.89,0.158656,0.187684,2.623640,0.155246,0.000000,0.017816,-0.042105,-0.070303
47.800055,2.636423,0.119868,0.406468,23.29,0.154145,0.166088,2.637108,0.160144,0.000000,0.019284,-0.040349,-0.075765
47.900102,2.651129,0.126350,0.423038,24.24,0.148949,0.159894,2.650482,0.165336,0.000000,0.020649,-0.038588,-0.073464
48.000035,2.666142,0.133263,0.439968,25.21,0.141493,0.156376,2.663682,0.170793,0.000000,0.022533,-0.036601,-0.071697
48.100089,2.680622,0.140238,0.457611,26.22,0.130074,0.122186,2.676299,0.176118,0.000000,0.024067,-0.034760,-0.070771
48.200108,2.694345,0.147144,0.473691,27.14,0.122053,0.112225,2.688722,0.181630,0.000000,0.025049,-0.033181,-0.068437
48.300042,2.706974,0.153746,0.489661,28.06,0.116198,0.092822,2.700753,0.187150,0.000000,0.025147,-0.032092,-0.066154
48.400108,2.715192,0.158183,0.499771,28.63,0.130346,0.110294,2.712759,0.192946,0.000000,0.021017,-0.033356,-0.058129
48.500140,2.726268,0.164305,0.509633,29.20,0.136787,0.120932,2.724501,0.198836,0.000000,0.019948,-0.033110,-0.050003
48.600031,2.736998,0.170372,0.519119,29.74,0.144015,0.141414,2.736257,0.205048,0.000000,0.018749,-0.033081,-0.041662
48.700089,2.748437,0.176982,0.528373,30.27,0.149217,0.165893,2.748026,0.211625,0.000000,0.018437,-0.032684,-0.033192
48.800118,2.760026,0.183839,0.540508,30.97,0.153010,0.188311,2.759705,0.218513,0.000000,0.018474,-0.032197,-0.027738
48.900042,2.772839,0.191705,0.559926,32.08,0.150509,0.198329,2.771194,0.225626,0.000000,0.019942,-0.030849,-0.029711
49.000087,2.785997,0.200161,0.581776,33.33,0.143611,0.196231,2.782425,0.232886,0.000000,0.021936,-0.029068,-0.034216
49.100141,2.798355,0.208454,0.599479,34.35,0.136663,0.188781,2.793367,0.240239,0.000000,0.023320,-0.027597,-0.034690
49.200038,2.806716,0.214252,0.613133,35.13,0.141412,0.167404,2.803732,0.247280,0.000000,0.020914,-0.028752,-0.031255
49.300173,2.822385,0.225541,0.636997,36.50,0.120902,0.149287,2.813898,0.254433,0.000000,0.025977,-0.024569,-0.038097
49.400141,2.833770,0.234110,0.653367,37.44,0.110494,0.141293,2.823988,0.261821,0.000000,0.026960,-0.023229,-0.037577
49.500031,2.841358,0.239979,0.663265,38.00,0.119431,0.153995,2.833995,0.269460,0.000000,0.024337,-0.024715,-0.030696
49.600108,2.851504,0.248000,0.676074,38.74,0.122580,0.166409,2.843862,0.277308,0.000000,0.024434,-0.024191,-0.026789
49.700145,2.863682,0.257976,0.697033,39.94,0.114092,0.165882,2.853536,0.285310,0.000000,0.026746,-0.021834,-0.031125
49.800105,2.873163,0.266050,0.713307,40.87,0.112678,0.165276,2.862987,0.293421,0.000000,0.026543,-0.021497,-0.030873
49.900149,2.879090,0.271230,0.723324,41.44,0.128569,0.179933,2.872207,0.301611,0.000000,0.022952,-0.024183,-0.024426
50.000157,2.887732,0.278956,0.736099,42.18,0.136476,0.192357,2.881200,0.309871,0.000000,0.022251,-0.024441,-0.020815
50.100040,2.896569,0.287070,0.750581,43.01,0.140319,0.201364,2.889978,0.318202,0.000000,0.021925,-0.024420,-0.018997
50.200085,2.906131,0.296151,0.769393,44.08,0.134325,0.177085,2.898271,0.326159,0.000000,0.022475,-0.023563,-0.021542
50.300111,2.916046,0.305958,0.790253,45.28,0.126185,0.163838,2.906477,0.334263,0.000000,0.023545,-0.022096,-0.026191
50.400036,2.925760,0.315964,0.809670,46.39,0.118670,0.152682,2.914712,0.342667,0.000000,0.024583,-0.020538,-0.029462
50.500083,2.934673,0.325476,0.826066,47.33,0.115086,0.150196,2.922947,0.351383,0.000000,0.024969,-0.019602,-0.029733
50.600025,2.943158,0.334831,0.842708,48.28,0.114231,0.152447,2.931097,0.360349,0.000000,0.025094,-0.018931,-0.030303
50.700017,2.950937,0.343697,0.859143,49.23,0.117151,0.155435,2.939102,0.369491,0.000000,0.024664,-0.018870,-0.030687
50.800089,2.958348,0.352412,0.874042,50.08,0.121599,0.160159,2.946926,0.378747,0.000000,0.024012,-0.019085,-0.029544
50.900117,2.965625,0.361240,0.888675,50.92,0.126135,0.164879,2.954554,0.388080,0.000000,0.023384,-0.019303,-0.028158
51.000040,2.973048,0.370503,0.903438,51.76,0.124357,0.147302,2.961723,0.396987,0.000000,0.023059,-0.019195,-0.026930
51.100097,2.980755,0.380445,0.919679,52.69,0.121664,0.140207,2.968817,0.406033,0.000000,0.023158,-0.018542,-0.027162
51.200101,2.988586,0.390897,0.936393,53.65,0.118551,0.132622,2.975940,0.415382,0.000000,0.023533,-0.017496,-0.027872
51.300053,2.996076,0.401224,0.950572,54.46,0.117189,0.133457,2.983065,0.425052,0.000000,0.023717,-0.016694,-0.026046
51.400075,3.003181,0.411265,0.959462,54.97,0.118276,0.144105,2.990109,0.434986,0.000000,0.023659,-0.016309,-0.018905
51.500083,3.010049,0.421164,0.969664,55.56,0.116496,0.146733,2.996776,0.444642,0.000000,0.023510,-0.016193,-0.013056
51.600039,3.014564,0.427795,0.977146,55.99,0.130383,0.162292,3.003350,0.454470,0.000000,0.021159,-0.019467,-0.004466
51.699996,3.021477,0.438184,0.990761,56.77,0.135220,0.172340,3.009901,0.464595,0.000000,0.021351,-0.019115,-0.001975
51.799982,3.028404,0.448926,1.004319,57.54,0.136953,0.181235,3.016399,0.475015,0.000000,0.021701,-0.018545,0.000618
51.900031,3.035507,0.460246,1.016553,58.24,0.135540,0.190280,3.022784,0.485671,0.000000,0.022370,-0.017540,0.004593
52.000068,3.042866,0.472389,1.036361,59.38,0.127331,0.179443,3.028799,0.496017,0.000000,0.023444,-0.015846,0.001044
52.100218,3.050012,0.484747,1.056113,60.51,0.119047,0.167901,3.034700,0.506530,0.000000,0.024446,-0.014089,-0.002371
52.200146,3.054496,0.492824,1.070872,61.36,0.126039,0.159681,3.040373,0.516928,0.000000,0.022950,-0.016731,-0.000764
52.300173,3.060674,0.504359,1.087521,62.31,0.148887,2.340623,3.025566,0.527000,0.000000,0.089895,-0.013800,-0.000960
52.400169,3.066317,0.515290,1.101880,63.13,0.095707,0.839644,3.027016,0.538020,0.000000,0.023258,-0.016154,0.001204
52.500091,3.072474,0.528415,1.193211,68.37,0.085435,-0.153297,3.037339,0.549712,0.000000,0.023897,-0.014183,-0.073533
52.600022,3.074734,0.534783,1.263686,72.40,0.178528,2.228450,3.025839,0.557495,0.000000,0.099885,-0.007801,-0.127326
52.700142,3.077290,0.544237,1.337834,76.65,0.198706,2.195078,3.014425,0.566435,0.000000,0.086412,-0.018710,-0.184667
52.800102,3.079282,0.553024,1.359949,77.92,0.096250,-0.297975,3.025450,0.577720,0.000000,0.015099,-0.023970,-0.189904
52.900142,3.081033,0.562968,1.437316,82.35,0.167992,0.846186,3.024255,0.587066,0.000000,0.083653,-0.015792,-0.250278
53.000163,3.082065,0.574182,1.509139,86.47,0.204025,1.283872,3.019857,0.596034,0.000000,0.081801,-0.013318,-0.305002
53.100061,3.082651,0.586494,1.538888,88.17,0.199498,0.904354,3.017307,0.607769,0.000000,0.077607,-0.019234,-0.317561
53.200109,3.082817,0.600793,1.580830,90.57,0.184986,0.474324,3.017674,0.620501,0.000000,0.072643,-0.014095,-0.342171
53.300137,3.082250,0.616777,1.630775,93.44,0.176386,0.246953,3.019119,0.633778,0.000000,0.072529,-0.011752,-0.374666
53.400061,3.080696,0.634755,1.679073,96.20,0.166200,0.255562,3.019480,0.646373,0.000000,0.073865,-0.002893,-0.405408
53.500177,3.078416,0.652810,1.711009,98.03,0.157788,0.191233,3.019532,0.660756,0.000000,0.071232,-0.003785,-0.419624
53.600147,3.076642,0.664649,1.727608,98.98,0.153273,0.119859,3.019625,0.673746,0.000000,0.068870,0.002130,-0.418398
53.700046,3.073712,0.681814,1.751211,100.34,0.138536,0.035160,3.019819,0.686986,0.000000,0.065140,0.004646,-0.424051
53.800100,3.070547,0.698242,1.769372,101.38,0.128031,-0.005660,3.019756,0.700858,0.000000,0.061568,0.003945,-0.424095
53.900138,3.067536,0.712766,1.780686,102.03,0.129007,-0.174867,3.020904,0.716954,0.000000,0.053769,-0.001467,-0.417153
54.000128,3.064544,0.726517,1.788085,102.45,0.150609,-0.343383,3.023742,0.736268,0.000000,0.045104,-0.010921,-0.406159
54.100169,3.061717,0.739423,1.782912,102.15,0.188109,-0.443572,3.027662,0.757851,0.000000,0.037951,-0.021149,-0.382436
54.200141,3.058940,0.752909,1.763466,101.04,0.220000,-0.657660,3.034243,0.779851,0.000000,0.022783,-0.027642,-0.344302
54.300061,3.056170,0.768329,1.733466,99.32,0.220000,-0.488553,3.037956,0.801851,0.000000,0.026741,-0.035390,-0.295473
54.400109,3.053551,0.786056,1.702048,97.52,0.220000,-0.650835,3.043943,0.823851,0.000000,0.008041,-0.034363,-0.245046
54.500129,3.051385,0.804226,1.676574,96.06,0.220000,-0.940258,3.053222,0.844136,0.000000,-0.009112,-0.029044,-0.200414
54.600070,3.049525,0.823855,1.653681,94.75,0.220000,-2.369798,3.075222,0.849734,0.000000,-0.071954,0.010726,-0.158221
54.700120,3.048320,0.841860,1.617663,92.69,0.220000,-1.296649,3.084428,0.865610,0.000000,-0.018677,-0.032823,-0.102723
54.800144,3.048061,0.851677,1.574955,90.24,0.220000,-2.316012,3.100613,0.871745,0.000000,-0.075054,0.009261,-0.040383
54.900054,3.048680,0.865403,1.481320,84.87,0.220000,-2.333664,3.115149,0.877265,0.000000,-0.074825,0.008165,0.073023
55.000092,3.050529,0.879503,1.395568,79.96,0.220000,-0.292523,3.112624,0.899071,0.000000,-0.034206,-0.046329,0.175228
55.100098,3.053340,0.891655,1.289165,73.86,0.220000,-0.564234,3.115371,0.911413,0.000000,-0.070266,0.004452,0.281631
55.200046,3.057577,0.903869,1.190916,68.23,0.220000,-0.666653,3.119601,0.921341,0.000000,-0.066029,0.001674,0.379880
55.300084,3.064221,0.919360,1.145640,65.64,0.220000,-0.344720,3.122670,0.931905,0.000000,-0.059385,0.002159,0.425156
55.400023,3.072195,0.936279,1.116389,63.96,0.220000,0.037018,3.124221,0.944225,0.000000,-0.051412,0.004087,0.454408
55.499984,3.080726,0.953180,1.092258,62.58,0.193195,0.334093,3.124626,0.958331,0.000000,-0.042881,0.005994,0.478538
55.600004,3.090402,0.971426,1.078346,61.78,0.151190,0.539621,3.124422,0.973721,0.000000,-0.033205,0.009237,0.492450
55.700019,3.100332,0.989910,1.080400,61.90,0.115860,0.669437,3.124025,0.989358,0.000000,-0.023275,0.012719,0.490397
55.800012,3.109046,1.006604,1.103600,63.23,0.091861,0.726343,3.123705,1.005153,0.000000,-0.014561,0.014414,0.467196
55.900082,3.113558,1.015892,1.136004,65.09,0.101656,0.737352,3.123512,1.020985,0.000000,-0.010049,0.008692,0.434793
56.000100,3.118280,1.026920,1.202549,68.90,0.092764,1.131959,3.119553,1.034196,0.000000,0.007281,0.012522,0.368247
56.100034,3.121589,1.036432,1.272970,72.94,0.117332,0.738950,3.118760,1.049298,0.000000,-0.002018,-0.000762,0.297827
56.200086,3.124117,1.045972,1.352872,77.51,0.151922,0.472183,3.119707,1.065377,0.000000,0.000510,-0.006230,0.217924
56.300116,3.125794,1.055722,1.444717,82.78,0.187126,0.280844,3.121242,1.081703,0.000000,0.002187,-0.011484,0.126079
56.400042,3.126901,1.068453,1.516707,86.90,0.204922,0.153009,3.122547,1.097163,0.000000,0.003294,-0.013742,0.054090
56.500086,3.127341,1.084164,1.564725,89.65,0.174755,1.941321,3.109797,1.102741,0.000000,0.047827,0.018200,0.006071
56.600194,3.127178,1.103247,1.591205,91.17,0.137843,0.534200,3.107489,1.115557,0.000000,0.003571,-0.008971,-0.020409
56.700152,3.126576,1.120649,1.630245,93.41,0.136953,-0.139994,3.110812,1.132620,0.000000,0.002970,-0.006562,-0.059449
56.800087,3.125197,1.134753,1.707887,97.85,0.155041,-0.451258,3.115958,1.150930,0.000000,0.001590,-0.007449,-0.137091
56.900127,3.123046,1.147865,1.752903,100.43,0.176592,-0.552810,3.120190,1.169098,0.000000,-0.000561,-0.009343,-0.182107
57.000023,3.120471,1.161700,1.751776,100.37,0.190575,-0.528016,3.122770,1.186231,0.000000,-0.003135,-0.010492,-0.180980
57.100102,3.117943,1.176700,1.722083,98.67,0.193449,-0.442827,3.123955,1.202049,0.000000,-0.005663,-0.010504,-0.151287
57.200175,3.115688,1.194068,1.679896,96.25,0.185854,-0.335940,3.124261,1.217359,0.000000,-0.007919,-0.008147,-0.109100
57.300032,3.114024,1.212418,1.643066,94.14,0.173745,-0.245976,3.124150,1.232649,0.000000,-0.009583,-0.004775,-0.072269
57.400096,3.112968,1.231421,1.610521,92.28,0.158595,-0.177118,3.123926,1.247998,0.000000,-0.010639,-0.000782,-0.039724
57.500130,3.112501,1.249790,1.582364,90.66,0.144678,-0.124519,3.123752,1.263383,0.000000,-0.011106,0.002582,-0.011567
57.600046,3.112543,1.266925,1.554540,89.07,0.131579,-0.074852,3.123645,1.278238,0.000000,-0.011064,0.004730,0.016256
57.700102,3.112957,1.282359,1.534489,87.92,0.126335,-0.032633,3.123597,1.293145,0.000000,-0.010650,0.005155,0.036307
57.800129,3.113589,1.296544,1.519582,87.07,0.125706,0.002956,3.123588,1.307774,0.000000,-0.010018,0.004336,0.051214
57.900056,3.114310,1.309635,1.512615,86.67,0.132238,0.029216,3.123599,1.322617,0.000000,-0.009297,0.002438,0.058181
58.000057,3.114836,1.318503,1.510638,86.55,0.156205,0.045287,3.123615,1.337757,0.000000,-0.008770,-0.003694,0.060159
58.100121,3.115612,1.331617,1.512919,86.68,0.168732,0.054572,3.123625,1.352690,0.000000,-0.007995,-0.005590,0.057877
58.200062,3.116116,1.340487,1.514832,86.79,0.193732,0.057582,3.123628,1.367769,0.000000,-0.007491,-0.011711,0.055964
58.300119,3.117106,1.358658,1.517774,86.96,0.191542,0.058272,3.123629,1.383050,0.000000,-0.006501,-0.008548,0.053023
58.400134,3.117968,1.375721,1.524208,87.33,0.182724,0.053440,3.123628,1.398033,0.000000,-0.005639,-0.006487,0.046589
58.500047,3.118786,1.395117,1.533227,87.85,0.165622,0.044421,3.123625,1.413116,0.000000,-0.004821,-0.002078,0.037569
58.599995,3.119417,1.413887,1.540996,88.29,0.148997,0.035220,3.123621,1.428370,0.000000,-0.004190,0.001699,0.029801
58.700106,3.119925,1.432407,1.545634,88.56,0.133705,0.028670,3.123619,1.443748,0.000000,-0.003682,0.005203,0.025162
58.800037,3.120305,1.449513,1.551080,88.87,0.120374,0.021599,3.123618,1.458704,0.000000,-0.003302,0.007319,0.019717
58.900127,3.120596,1.464545,1.550051,88.81,0.116409,0.023031,3.123617,1.473706,0.000000,-0.003011,0.007337,0.020745
59.000148,3.120869,1.477678,1.548502,88.72,0.122862,0.026959,3.123614,1.488848,0.000000,-0.002738,0.005468,0.022294
59.100055,3.121149,1.489925,1.548411,88.72,0.135487,0.028460,3.123613,1.504121,0.000000,-0.002457,0.002729,0.022385
59.200136,3.121410,1.502148,1.550865,88.86,0.150027,0.026273,3.123611,1.519457,0.000000,-0.002196,-0.000061,0.019931
59.300165,3.121646,1.514902,1.554325,89.06,0.162930,0.021024,3.123611,1.534765,0.000000,-0.001961,-0.002311,0.016472
59.400095,3.121848,1.528897,1.557847,89.26,0.167445,0.015196,3.123612,1.549510,0.000000,-0.001759,-0.003306,0.012950
59.500134,3.122021,1.544285,1.560155,89.39,0.166272,0.011453,3.123611,1.564265,0.000000,-0.001586,-0.002923,0.010641
59.600168,3.122197,1.561166,1.561071,89.44,0.156789,0.010110,3.123611,1.578731,0.000000,-0.001410,-0.001047,0.009725
59.700020,3.122346,1.578377,1.563692,89.59,0.146068,0.006836,3.123610,1.593411,0.000000,-0.001260,0.001186,0.007104
59.800106,3.122411,1.589437,1.566501,89.75,0.157467,0.002517,3.123608,1.608405,0.000000,-0.001196,-0.002767,0.004295
59.900135,3.122460,1.604953,1.568191,89.85,0.160820,-0.001316,3.123608,1.623643,0.000000,-0.001147,-0.002256,0.002605
60.000062,3.122492,1.620316,1.568984,89.90,0.158712,-0.003272,3.123609,1.638536,0.000000,-0.001115,-0.001881,0.001812
60.100121,3.122506,1.636870,1.570238,89.97,0.152987,-0.005184,3.123609,1.653506,0.000000,-0.001101,-0.000337,0.000559
60.200153,3.122498,1.653170,1.570651,89.99,0.147819,-0.005865,3.123607,1.668632,0.000000,-0.001108,0.000958,0.000145
60.300020,3.122524,1.669141,1.566129,89.73,0.144333,0.000390,3.123607,1.683894,0.000000,-0.001083,0.001949,0.004667
60.400064,3.122639,1.684934,1.560986,89.44,0.141937,0.009642,3.123606,1.699221,0.000000,-0.000967,0.002736,0.009811
60.500130,3.122799,1.699993,1.559087,89.33,0.135699,0.015509,3.123606,1.713593,0.000000,-0.000807,0.002785,0.011709
60.600029,3.122960,1.714546,1.560405,89.40,0.134058,0.015818,3.123607,1.728091,0.000000,-0.000647,0.002353,0.010391
60.700074,3.123117,1.729174,1.560787,89.43,0.136160,0.016282,3.123606,1.742983,0.000000,-0.000490,0.001975,0.010009
60.800115,3.123264,1.743423,1.561189,89.45,0.141446,0.016177,3.123607,1.758241,0.000000,-0.000343,0.001218,0.009607
60.900020,3.123393,1.757673,1.562632,89.53,0.144487,0.014617,3.123608,1.773206,0.000000,-0.000213,0.000481,0.008165
61.000076,3.123470,1.767088,1.563178,89.56,0.164862,0.014222,3.123608,1.788286,0.000000,-0.000137,-0.005112,0.007618
61.100100,3.123570,1.781261,1.564720,89.65,0.175241,0.012530,3.123607,1.803534,0.000000,-0.000037,-0.005942,0.006076
61.200053,3.123659,1.796118,1.565192,89.68,0.180411,0.011592,3.123607,1.818892,0.000000,0.000052,-0.006078,0.005605
61.300083,3.123746,1.812975,1.566632,89.76,0.173162,0.009553,3.123608,1.833752,0.000000,0.000140,-0.004226,0.004165
61.400139,3.123793,1.830920,1.569546,89.93,0.160714,0.005014,3.123608,1.848640,0.000000,0.000186,-0.001289,0.001250
61.500057,3.123767,1.849194,1.574054,90.19,0.146491,-0.002474,3.123607,1.863674,0.000000,0.000160,0.001998,-0.003258
61.600073,3.123717,1.866633,1.572612,90.10,0.131741,-0.002574,3.123605,1.878362,0.000000,0.000111,0.004434,-0.001815
61.700133,3.123729,1.882933,1.568111,89.85,0.122693,0.003651,3.123605,1.893174,0.000000,0.000122,0.005725,0.002685
61.800064,3.123769,1.892830,1.565033,89.67,0.138389,0.009737,3.123606,1.908206,0.000000,0.000163,0.000632,0.005763
61.900047,3.123858,1.906699,1.564446,89.64,0.148332,0.012928,3.123606,1.923417,0.000000,0.000251,-0.000496,0.006350
62.000097,3.123984,1.924442,1.563226,89.57,0.139764,0.015886,3.123605,1.938227,0.000000,0.000377,0.002239,0.007570
62.100065,3.124095,1.938539,1.563499,89.58,0.133182,0.016546,3.123605,1.952089,0.000000,0.000489,0.001341,0.007298
