time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
0.000000,0.150000,0.400000,0.060970,3.49,-0.054001,-2.840000,0.141891,0.399341,0.000000,0.026393,0.004577,1.509826
0.099996,0.150000,0.400000,0.061059,3.50,-0.099442,-1.099994,0.133113,0.403139,0.000000,0.026393,-0.010422,1.509738
0.199996,0.149621,0.399979,0.043241,2.48,-0.118370,0.501760,0.126484,0.412512,0.000000,0.026014,-0.025443,1.527555
0.300096,0.146865,0.400060,-0.079667,-4.56,-0.113390,1.374241,0.122631,0.426460,0.000000,0.023258,-0.040377,1.650463
0.400077,0.138594,0.401208,-0.169102,-9.69,-0.073155,1.926983,0.121124,0.443233,0.000000,0.014987,-0.054226,1.739898
0.500103,0.128037,0.402990,-0.148218,-8.49,0.014233,2.285914,0.121138,0.461186,0.000000,0.004430,-0.067448,1.719014
0.600025,0.118800,0.403929,-0.038273,-2.19,0.147041,2.543022,0.121873,0.479165,0.000000,-0.004807,-0.081497,1.609069
0.700122,0.115461,0.403876,0.117093,6.71,0.220000,2.728182,0.122752,0.496268,0.000000,-0.008146,-0.096565,1.453703
0.800122,0.117125,0.404201,0.242806,13.91,0.220000,2.840000,0.123319,0.512618,0.000000,-0.006482,-0.111240,1.327991
0.900100,0.123580,0.406425,0.401701,23.02,0.220000,2.840000,0.123592,0.528444,0.000000,-0.000026,-0.124013,1.169095
1.000109,0.132181,0.410828,0.539404,30.91,0.220000,2.840000,0.123681,0.543957,0.000000,0.008574,-0.134611,1.031393
1.100148,0.140809,0.416807,0.671287,38.46,0.220000,2.840000,0.123679,0.559304,0.000000,0.017202,-0.143638,0.899509
1.200044,0.148493,0.423771,0.802388,45.97,0.220000,2.782168,0.123662,0.574566,0.000000,0.024886,-0.151658,0.768408
1.300080,0.155232,0.431720,0.932715,53.44,0.220000,2.599497,0.123647,0.589780,0.000000,0.031626,-0.158714,0.638081
1.400040,0.160989,0.440649,1.062776,60.89,0.220000,2.358283,0.123636,0.604958,0.000000,0.037382,-0.164779,0.508020
1.500021,0.164169,0.446981,1.148696,65.82,0.220000,2.131270,0.123629,0.620102,0.000000,0.040563,-0.173445,0.422101
1.600033,0.167892,0.456958,1.277827,73.21,0.220000,1.821519,0.123625,0.635214,0.000000,0.044285,-0.178469,0.292969
1.700103,0.170493,0.467704,1.386197,79.42,0.220000,1.493693,0.123623,0.650296,0.000000,0.046886,-0.182734,0.184600
1.800046,0.172133,0.480629,1.496079,85.72,0.220000,1.145271,0.123622,0.665352,0.000000,0.048526,-0.184800,0.074717
1.900120,0.172531,0.494084,1.585385,90.84,0.220000,0.817787,0.123621,0.680388,0.000000,0.048924,-0.186356,-0.014589
2.000083,0.171752,0.509146,1.657991,95.00,0.220000,0.525658,0.123620,0.695410,0.000000,0.048145,-0.186289,-0.087195
2.100067,0.169764,0.526062,1.713857,98.20,0.220000,0.275993,0.123618,0.710420,0.000000,0.046157,-0.184371,-0.143061
2.200106,0.166868,0.543720,1.751233,100.34,0.220000,0.075915,0.123617,0.725424,0.000000,0.043261,-0.181719,-0.180436
2.300113,0.163193,0.562317,1.778673,101.91,0.220000,-0.086703,0.123616,0.740426,0.000000,0.039586,-0.178122,-0.207877
2.400038,0.158833,0.582091,1.794659,102.83,0.220000,-0.214343,0.123614,0.755423,0.000000,0.035226,-0.173337,-0.223862
2.500094,0.154245,0.601969,1.800085,103.14,0.220000,-0.308411,0.123613,0.770422,0.000000,0.030638,-0.168468,-0.229289
2.600135,0.149431,0.622391,1.803146,103.31,0.220000,-0.384103,0.123613,0.785422,0.000000,0.025824,-0.163052,-0.232350
2.700065,0.144892,0.641709,1.799640,103.11,0.220000,-0.439264,0.123612,0.800422,0.000000,0.021286,-0.158723,-0.228844
2.800098,0.140496,0.660904,1.790970,102.62,0.220000,-0.475609,0.123611,0.815421,0.000000,0.016889,-0.154534,-0.220174
2.900095,0.136324,0.680122,1.778256,101.89,0.220000,-0.495314,0.123611,0.830422,0.000000,0.012717,-0.150315,-0.207460
3.000229,0.132429,0.699244,1.764950,101.12,0.220000,-0.505088,0.123610,0.845425,0.000000,0.008822,-0.146213,-0.194154
3.100128,0.128910,0.717821,1.749711,100.25,0.220000,-0.505375,0.123610,0.860427,0.000000,0.005303,-0.142621,-0.178915
3.200149,0.126702,0.730487,1.737859,99.57,0.220000,-0.500656,0.123609,0.875429,0.000000,0.003095,-0.144958,-0.167063
3.300048,0.123669,0.749406,1.720635,98.59,0.220000,-0.485486,0.123609,0.890427,0.000000,0.000062,-0.141024,-0.149839
3.400061,0.121001,0.768072,1.704665,97.67,0.220000,-0.468017,0.123609,0.905423,0.000000,-0.002606,-0.137359,-0.133869
3.500108,0.118673,0.786453,1.688813,96.76,0.220000,-0.446981,0.123609,0.920421,0.000000,-0.004933,-0.133986,-0.118017
3.600028,0.116607,0.805399,1.671725,95.78,0.220000,-0.421205,0.123608,0.935418,0.000000,-0.006999,-0.130028,-0.100929
3.700084,0.114803,0.824322,1.660536,95.14,0.220000,-0.404780,0.123608,0.950417,0.000000,-0.008804,-0.126114,-0.089740
3.800150,0.113218,0.843645,1.645250,94.27,0.220000,-0.379477,0.123608,0.965419,0.000000,-0.010389,-0.121801,-0.074454
3.900056,0.111931,0.862558,1.630736,93.43,0.220000,-0.352173,0.123608,0.980420,0.000000,-0.011676,-0.117873,-0.059940
4.000101,0.110905,0.881868,1.617949,92.70,0.220000,-0.325235,0.123608,0.995421,0.000000,-0.012702,-0.113569,-0.047153
4.100201,0.110064,0.901694,1.607891,92.13,0.220000,-0.302074,0.123608,1.010424,0.000000,-0.013543,-0.108759,-0.037094
4.200075,0.109620,0.914899,1.600723,91.71,0.220000,-0.283140,0.123607,1.025425,0.000000,-0.013987,-0.110535,-0.029927
4.300098,0.109134,0.934711,1.590429,91.12,0.220000,-0.260761,0.123607,1.040425,0.000000,-0.014472,-0.105726,-0.019632
4.400126,0.108799,0.954678,1.583922,90.75,0.220000,-0.242989,0.123607,1.055425,0.000000,-0.014808,-0.100763,-0.013125
4.500041,0.108577,0.974672,1.578837,90.46,0.220000,-0.229362,0.123607,1.070423,0.000000,-0.015030,-0.095756,-0.008041
4.600101,0.108490,0.994541,1.571231,90.02,0.220000,-0.208940,0.123607,1.085421,0.000000,-0.015117,-0.090897,-0.000435
4.700139,0.108504,1.014612,1.569083,89.90,0.220000,-0.198669,0.123607,1.100422,0.000000,-0.015103,-0.085831,0.001713
4.800046,0.108528,1.028280,1.569013,89.90,0.220000,-0.193474,0.123607,1.115421,0.000000,-0.015079,-0.087149,0.001784
4.900090,0.108607,1.049288,1.562892,89.55,0.220000,-0.177330,0.123607,1.130421,0.000000,-0.015000,-0.081148,0.007905
5.000122,0.108817,1.069561,1.559130,89.33,0.220000,-0.162524,0.123607,1.145422,0.000000,-0.014790,-0.075880,0.011667
5.100026,0.109160,1.096641,1.556128,89.16,0.220000,-0.148204,0.123607,1.160420,0.000000,-0.014447,-0.063786,0.014668
5.200107,0.109370,1.110332,1.553954,89.04,0.220000,-0.134662,0.123607,1.175420,0.000000,-0.014237,-0.065106,0.016842
5.300115,0.109725,1.130755,1.553182,88.99,0.220000,-0.124576,0.123607,1.190421,0.000000,-0.013882,-0.059685,0.017615
5.400039,0.110070,1.151482,1.554309,89.06,0.220000,-0.117905,0.123607,1.205420,0.000000,-0.013536,-0.053947,0.016487
5.500074,0.110405,1.172234,1.555103,89.10,0.220000,-0.110960,0.123607,1.220419,0.000000,-0.013202,-0.048200,0.015694
5.600042,0.110739,1.192682,1.554353,89.06,0.220000,-0.101230,0.123607,1.235418,0.000000,-0.012868,-0.042747,0.016443
5.700018,0.111054,1.213283,1.556983,89.21,0.220000,-0.095449,0.123607,1.250415,0.000000,-0.012553,-0.037143,0.013814
5.800086,0.111310,1.234112,1.559324,89.34,0.220000,-0.090161,0.123607,1.265414,0.000000,-0.012297,-0.031324,0.011472
5.900108,0.111570,1.254890,1.554469,89.06,0.220000,-0.074331,0.123607,1.280416,0.000000,-0.012037,-0.025549,0.016327
6.000085,0.111779,1.268506,1.556949,89.21,0.220000,-0.070544,0.123607,1.295418,0.000000,-0.011828,-0.026930,0.013847
6.100206,0.112087,1.295865,1.560249,89.40,0.166562,-0.063572,0.123607,1.310423,0.000000,-0.011520,-0.014589,0.010548
6.200142,0.112225,1.309861,1.562479,89.52,0.149950,-0.058194,0.123607,1.325427,0.000000,-0.011382,-0.015583,0.008317
6.300049,0.112360,1.329831,1.564923,89.66,0.128509,-0.054280,0.123607,1.340426,0.000000,-0.011247,-0.010599,0.005873
6.400106,0.112492,1.347775,1.561615,89.47,0.112486,-0.043187,0.123607,1.355425,0.000000,-0.011115,-0.007663,0.009181
6.500139,0.112697,1.363011,1.553762,89.02,0.107355,-0.028383,0.123607,1.370425,0.000000,-0.010909,-0.007432,0.017034
6.600049,0.112958,1.375917,1.547326,88.66,0.113706,-0.015898,0.123607,1.385423,0.000000,-0.010649,-0.009513,0.023471
6.700104,0.113248,1.387278,1.543642,88.44,0.128182,-0.007856,0.123607,1.400422,0.000000,-0.010358,-0.013161,0.027154
6.800034,0.113578,1.398587,1.539820,88.23,0.145258,-0.001809,0.123607,1.415420,0.000000,-0.010029,-0.016841,0.030977
6.899999,0.113832,1.406530,1.537866,88.11,0.174313,-0.000277,0.123607,1.430416,0.000000,-0.009775,-0.023892,0.032931
7.000070,0.114276,1.419532,1.535434,87.97,0.190014,0.002820,0.123607,1.445414,0.000000,-0.009331,-0.025901,0.035362
7.100132,0.114804,1.434355,1.534779,87.94,0.195356,0.006108,0.123607,1.460416,0.000000,-0.008803,-0.026088,0.036017
7.200091,0.115409,1.451378,1.536538,88.04,0.189686,0.007606,0.123607,1.475418,0.000000,-0.008198,-0.024058,0.034258
7.300089,0.116037,1.470528,1.539343,88.20,0.173854,0.008501,0.123607,1.490420,0.000000,-0.007569,-0.019908,0.031453
7.400118,0.116643,1.490463,1.541174,88.30,0.152326,0.011469,0.123607,1.505422,0.000000,-0.006964,-0.014977,0.029622
7.500055,0.117206,1.509159,1.539917,88.23,0.133281,0.019019,0.123607,1.520422,0.000000,-0.006401,-0.011271,0.030880
7.600099,0.117759,1.526970,1.539454,88.20,0.038652,-2.784510,0.135648,1.515804,0.000000,-0.051658,0.055384,0.031342
7.700119,0.118242,1.542553,1.539731,88.22,-0.035449,-2.683752,0.150647,1.512265,0.000000,-0.052356,0.047320,0.031065
7.800043,0.118536,1.550496,1.518668,87.01,-0.047978,0.019040,0.148026,1.528614,0.000000,-0.005071,-0.014934,0.052129
7.900087,0.119049,1.555528,1.368025,78.38,0.009862,-1.116076,0.154444,1.534975,0.000000,-0.057479,0.041027,0.202772
8.000102,0.118960,1.555423,1.177343,67.46,0.085526,-1.827251,0.162234,1.536668,0.000000,-0.052694,0.037376,0.393454
8.100037,0.117715,1.552793,1.088197,62.35,0.166412,-1.501550,0.173549,1.541839,0.000000,-0.072724,0.015065,0.482600
8.200222,0.118757,1.554320,0.954729,54.70,0.220000,-0.822358,0.182131,1.551243,0.000000,-0.069083,0.001625,0.616067
8.300142,0.124318,1.561178,0.837379,47.98,0.220000,-0.180675,0.186749,1.561276,0.000000,-0.062436,0.004391,0.733417
8.400044,0.130468,1.567588,0.779133,44.64,0.220000,-0.262573,0.194054,1.571878,0.000000,-0.075358,-0.000325,0.791663
8.500174,0.142861,1.579236,0.738059,42.29,0.220000,-0.271595,0.205737,1.585746,0.000000,-0.082038,-0.010740,0.832738
8.600147,0.157526,1.592377,0.725548,41.57,0.220000,-0.159424,0.217400,1.599965,0.000000,-0.071034,-0.006873,0.845248
8.700026,0.172706,1.605778,0.720841,41.30,0.220000,0.200964,0.227379,1.617840,0.000000,-0.062853,-0.021023,0.849955
8.800099,0.187925,1.619095,0.716683,41.06,0.220000,0.544580,0.235351,1.638700,0.000000,-0.053086,-0.030295,0.854114
8.900135,0.203345,1.632529,0.717077,41.09,0.220000,0.369147,0.246076,1.656373,0.000000,-0.058218,-0.022946,0.853719
9.000051,0.218696,1.646003,0.725473,41.57,0.220000,0.737369,0.253604,1.676530,0.000000,-0.038621,-0.039767,0.845323
9.100137,0.233464,1.659332,0.743003,42.57,0.220000,1.215774,0.256188,1.698530,0.000000,-0.019267,-0.059603,0.827793
9.200170,0.247406,1.672401,0.765477,43.86,0.220000,0.953869,0.264396,1.720530,0.000000,-0.035108,-0.060319,0.805320
9.300020,0.259891,1.684828,0.804562,46.10,0.220000,1.407768,0.266539,1.742530,0.000000,-0.001454,-0.089347,0.766235
9.400085,0.271343,1.697265,0.850001,48.70,0.220000,1.284192,0.271430,1.764530,0.000000,-0.009580,-0.094748,0.720795
9.500108,0.278561,1.705778,0.885872,50.76,0.220000,1.947156,0.267574,1.786530,0.000000,0.025544,-0.106063,0.684924
9.600035,0.288370,1.718603,0.950057,54.43,0.220000,2.352803,0.259046,1.808530,0.000000,0.043430,-0.122822,0.620739
9.700092,0.296902,1.731407,1.020603,58.48,0.220000,2.042564,0.256585,1.830530,0.000000,0.032186,-0.144739,0.550193
9.800130,0.303460,1.743220,1.113658,63.81,0.220000,2.215715,0.251573,1.852530,0.000000,0.059765,-0.152822,0.457139
9.900042,0.308418,1.754885,1.222409,70.04,0.220000,2.355894,0.243780,1.874530,0.000000,0.075695,-0.151927,0.348388
10.000088,0.312096,1.766910,1.327539,76.06,0.220000,2.435283,0.233556,1.896530,0.000000,0.091646,-0.165531,0.243257
10.100242,0.314382,1.778862,1.436685,82.32,0.220000,2.293025,0.223976,1.918530,0.000000,0.099040,-0.171907,0.134112
10.200017,0.315140,1.786746,1.513244,86.70,0.220000,1.893743,0.219083,1.940530,0.000000,0.092697,-0.176395,0.057552
10.300101,0.315124,1.798434,1.630787,93.44,0.220000,1.975917,0.207021,1.962530,0.000000,0.128947,-0.179808,-0.059991
10.400137,0.313697,1.810672,1.738501,99.61,0.220000,1.614557,0.196851,1.984530,0.000000,0.123958,-0.182102,-0.167705
10.500043,0.310843,1.823620,1.836730,105.24,0.220000,1.865167,0.174851,2.002364,0.000000,0.187237,-0.146810,-0.265933
10.600002,0.306625,1.836669,1.926144,110.36,0.220000,1.360939,0.160726,2.021204,0.000000,0.133800,-0.189668,-0.355347
10.700109,0.301181,1.849614,2.011074,115.23,0.220000,0.599996,0.157173,2.039577,0.000000,0.129402,-0.192820,-0.440277
10.800063,0.296875,1.858100,2.068249,118.50,0.220000,1.296876,0.145257,2.043772,0.000000,0.173268,-0.157332,-0.497452
10.900075,0.285648,1.876534,2.157519,123.62,0.220000,1.224318,0.134136,2.045793,0.000000,0.162041,-0.153900,-0.586723
11.000075,0.275556,1.891002,2.203731,126.26,0.220000,0.733784,0.126295,2.050689,0.000000,0.151949,-0.154432,-0.632935
11.100035,0.265432,1.904096,2.257587,129.35,0.220000,0.036892,0.122073,2.059616,0.000000,0.141825,-0.156332,-0.686791
11.200109,0.254062,1.917216,2.309926,132.35,0.220000,-0.506897,0.120681,2.072074,0.000000,0.130455,-0.158223,-0.739129
11.300121,0.245515,1.926342,2.335097,133.79,0.220000,-0.868429,0.120995,2.086889,0.000000,0.121908,-0.164099,-0.764301
11.400056,0.231478,1.940723,2.349086,134.59,0.220000,-1.149047,0.122024,2.102871,0.000000,0.107871,-0.164708,-0.778290
11.500100,0.217944,1.954570,2.335793,133.83,0.220000,-1.336826,0.123103,2.119141,0.000000,0.094337,-0.165867,-0.764996
11.600155,0.205967,1.967453,2.299960,131.78,0.220000,-1.409704,0.123667,2.135026,0.000000,0.082360,-0.167993,-0.729164
11.700031,0.195466,1.979785,2.249440,128.88,0.220000,-1.412120,0.123858,2.150421,0.000000,0.071859,-0.170642,-0.678644
11.800080,0.185899,1.992349,2.192148,125.60,0.220000,-1.367163,0.123884,2.165532,0.000000,0.062292,-0.173085,-0.621352
11.900106,0.177285,2.005190,2.130759,122.08,0.220000,-1.292244,0.123858,2.180541,0.000000,0.053678,-0.175248,-0.559963
12.000030,0.169606,2.018320,2.069700,118.59,0.220000,-1.197802,0.123825,2.195522,0.000000,0.045999,-0.177108,-0.498904
12.200140,0.156296,2.046667,1.952403,111.86,0.220000,-1.010388,0.123794,2.211142,0.000000,0.032689,-0.178777,-0.381606
12.300055,0.152537,2.056529,1.917065,109.84,0.220000,-0.893638,0.123766,2.227462,0.000000,0.028930,-0.183902,-0.346269
12.400107,0.145832,2.077287,1.850800,106.04,0.220000,-0.761283,0.123744,2.244247,0.000000,0.022226,-0.178152,-0.280004
12.500119,0.142849,2.088226,1.823713,104.49,0.220000,-0.676713,0.123725,2.261197,0.000000,0.019242,-0.182214,-0.252917
12.600047,0.138802,2.105189,1.788154,102.45,0.220000,-0.600006,0.123710,2.278000,0.000000,0.015195,-0.180241,-0.217357
12.700171,0.135195,2.122767,1.759994,100.84,0.220000,-0.537073,0.123697,2.294546,0.000000,0.011589,-0.177681,-0.189197
12.800138,0.131985,2.140937,1.731821,99.23,0.220000,-0.477679,0.123686,2.310813,0.000000,0.008378,-0.174507,-0.161025
12.900053,0.129170,2.159530,1.710737,98.02,0.220000,-0.430338,0.123676,2.326828,0.000000,0.005563,-0.170900,-0.139940
13.000101,0.126687,2.178325,1.693192,97.01,0.220000,-0.392972,0.123668,2.342634,0.000000,0.003080,-0.167113,-0.122396
13.100152,0.124532,2.197338,1.673943,95.91,0.220000,-0.355250,0.123660,2.358276,0.000000,0.000926,-0.163108,-0.103146
13.200050,0.122665,2.216737,1.659359,95.07,0.220000,-0.323950,0.123654,2.373788,0.000000,-0.000941,-0.158693,-0.088563
13.300103,0.121042,2.236387,1.647923,94.42,0.220000,-0.299741,0.123648,2.389198,0.000000,-0.002565,-0.154051,-0.077127
13.400203,0.120062,2.249614,1.640946,94.02,0.220000,-0.284216,0.123643,2.404525,0.000000,-0.003544,-0.155840,-0.070150
13.500054,0.118768,2.269466,1.630566,93.42,0.220000,-0.267204,0.123638,2.419782,0.000000,-0.004838,-0.150965,-0.059770
13.600176,0.117672,2.289304,1.622331,92.95,0.220000,-0.253164,0.123634,2.434980,0.000000,-0.005934,-0.146145,-0.051535
13.700138,0.116718,2.309175,1.615535,92.56,0.220000,-0.242666,0.123631,2.450130,0.000000,-0.006889,-0.141268,-0.044739
13.800102,0.115883,2.329407,1.609431,92.21,0.220000,-0.233526,0.123628,2.465238,0.000000,-0.007723,-0.136031,-0.038635
13.900102,0.115173,2.349643,1.603719,91.89,0.220000,-0.224250,0.123625,2.480314,0.000000,-0.008434,-0.130795,-0.032923
14.000191,0.114537,2.369957,1.600316,91.69,0.220000,-0.219487,0.123623,2.495366,0.000000,-0.009070,-0.125494,-0.029520
14.100015,0.114017,2.390351,1.592424,91.24,0.220000,-0.203913,0.123621,2.510397,0.000000,-0.009590,-0.120074,-0.021628
14.200099,0.113653,2.410520,1.585497,90.84,0.220000,-0.187099,0.123619,2.525414,0.000000,-0.009954,-0.114917,-0.014701
14.300147,0.113389,2.431147,1.581584,90.62,0.220000,-0.176866,0.123617,2.540423,0.000000,-0.010217,-0.109298,-0.010788
14.400053,0.113322,2.437854,1.580039,90.53,0.220000,-0.168236,0.123616,2.555425,0.000000,-0.010285,-0.117577,-0.009243
14.500097,0.113188,2.458431,1.575920,90.29,0.220000,-0.159031,0.123615,2.570425,0.000000,-0.010419,-0.112006,-0.005123
14.600130,0.113114,2.486019,1.571992,90.07,0.220000,-0.150830,0.123614,2.585425,0.000000,-0.010493,-0.099423,-0.001196
14.700042,0.113103,2.506217,1.570540,89.99,0.220000,-0.144606,0.123613,2.600423,0.000000,-0.010504,-0.094212,0.000256
14.800095,0.113142,2.526820,1.567389,89.80,0.220000,-0.134511,0.123612,2.615421,0.000000,-0.010464,-0.088617,0.003407
14.900131,0.113218,2.547423,1.566792,89.77,0.220000,-0.124801,0.123612,2.637421,0.000000,-0.010389,-0.383020,0.003978
15.000043,0.113289,2.568430,1.567930,89.84,0.220000,-0.133083,0.123705,2.659421,0.000000,-0.010466,-0.376938,-0.017062
15.100022,0.113369,2.589362,1.565778,89.71,0.220000,-0.145981,0.123996,2.681421,0.000000,-0.010828,-0.370816,-0.034666
15.200128,0.113496,2.610091,1.563349,89.57,0.220000,-0.164107,0.124561,2.703421,0.000000,-0.011430,-0.364785,-0.051858
15.300040,0.113685,2.631098,1.560650,89.42,0.220000,-0.186310,0.125438,2.725421,0.000000,-0.012245,-0.358312,-0.068584
15.400102,0.113931,2.651522,1.556615,89.19,0.220000,-0.209656,0.126638,2.747421,0.000000,-0.013276,-0.352302,-0.083845
15.500105,0.114142,2.665188,1.553705,89.02,0.220000,-0.235287,0.128147,2.769421,0.000000,-0.014605,-0.352899,-0.100063
15.600073,0.114524,2.685839,1.551123,88.87,0.220000,-0.262943,0.129946,2.791421,0.000000,-0.016021,-0.346359,-0.116446
15.700104,0.114980,2.706360,1.546005,88.58,0.220000,-0.288227,0.132014,2.813421,0.000000,-0.017612,-0.339805,-0.130151
15.800111,0.115554,2.726449,1.538725,88.16,0.220000,-0.309119,0.134331,2.835421,0.000000,-0.019327,-0.333529,-0.141539
15.900042,0.116278,2.746456,1.531648,87.76,0.220000,-0.328017,0.136884,2.857421,0.000000,-0.021127,-0.327167,-0.152965
16.000150,0.117154,2.766812,1.524030,87.32,0.220000,-0.345279,0.139663,2.879421,0.000000,-0.023008,-0.320324,-0.163737
16.200134,0.119396,2.806765,1.503201,86.13,0.220000,-0.359708,0.142888,2.901421,0.000000,-0.026938,-0.306888,-0.179211
16.300087,0.120857,2.826682,1.491396,85.45,0.220000,-0.379476,0.146571,2.923421,0.000000,-0.028880,-0.299985,-0.185341
16.400195,0.122553,2.846427,1.479115,84.75,0.220000,-0.395753,0.150623,2.945421,0.000000,-0.030797,-0.293112,-0.190886
16.500017,0.123816,2.859604,1.471155,84.29,0.220000,-0.411242,0.154935,2.967421,0.000000,-0.033335,-0.292611,-0.200572
16.600156,0.125908,2.879210,1.458531,83.57,0.220000,-0.417079,0.159415,2.989421,0.000000,-0.035252,-0.285560,-0.205519
16.700222,0.128243,2.898915,1.446946,82.90,0.220000,-0.414192,0.164008,3.011421,0.000000,-0.037110,-0.278239,-0.211369
16.800092,0.130786,2.918136,1.431374,82.01,0.220000,-0.400217,0.168692,3.033421,0.000000,-0.038936,-0.271220,-0.213077
16.900142,0.133611,2.937342,1.416494,81.16,0.220000,-0.382899,0.173468,3.055421,0.000000,-0.040668,-0.264079,-0.215393
17.000148,0.136783,2.956700,1.401299,80.29,0.220000,-0.362175,0.178348,3.077421,0.000000,-0.042225,-0.256623,-0.217274
17.100099,0.140242,2.976085,1.387797,79.51,0.220000,-0.341485,0.183349,3.099421,0.000000,-0.043663,-0.248977,-0.220732
17.200138,0.143952,2.995553,1.377334,78.92,0.220000,-0.325056,0.188485,3.121421,0.000000,-0.045024,-0.241104,-0.227143
17.300188,0.146454,3.007984,1.368825,78.43,0.220000,-0.312034,0.193765,3.143421,0.000000,-0.047755,-0.240116,-0.235412
17.400048,0.150607,3.027543,1.355088,77.64,0.220000,-0.291823,0.199194,3.165421,0.000000,-0.048987,-0.231828,-0.238330
17.500072,0.154885,3.046661,1.345954,77.12,0.220000,-0.275085,0.204773,3.187421,0.000000,-0.050261,-0.223850,-0.245792
17.600113,0.159444,3.066077,1.334394,76.46,0.220000,-0.254942,0.210502,3.209421,0.000000,-0.051410,-0.215428,-0.250749
17.700071,0.164261,3.085719,1.326442,76.00,0.220000,-0.238798,0.216381,3.231421,0.000000,-0.052450,-0.206627,-0.259226
17.800095,0.169088,3.104940,1.323077,75.81,0.220000,-0.233827,0.222407,3.253421,0.000000,-0.053636,-0.198110,-0.272230
17.900099,0.174113,3.124503,1.316311,75.42,0.220000,-0.226069,0.228580,3.275421,0.000000,-0.054772,-0.189108,-0.281766
18.000027,0.179262,3.144033,1.309819,75.05,0.220000,-0.217915,0.234899,3.297421,0.000000,-0.055928,-0.179992,-0.291507
18.100136,0.184511,3.163563,1.306941,74.88,0.220000,-0.219871,0.241363,3.319421,0.000000,-0.057142,-0.170758,-0.304838
18.200227,0.189869,3.183195,1.301689,74.58,0.220000,-0.217039,0.247972,3.341421,0.000000,-0.058393,-0.161286,-0.315746
18.300150,0.195323,3.202827,1.297673,74.35,0.220000,-0.217596,0.254726,3.363421,0.000000,-0.059684,-0.151664,-0.327824
18.400113,0.200888,3.222559,1.293848,74.13,0.220000,-0.492221,0.261625,3.375176,0.000000,-0.061012,-0.141816,-0.340066
18.500136,0.206522,3.242192,1.288110,73.80,0.220000,-0.838534,0.268668,3.381933,0.000000,-0.062421,-0.131944,-0.350378
18.600125,0.212134,3.261094,1.274436,73.02,0.220000,-0.988346,0.275857,3.387738,0.000000,-0.063996,-0.122674,-0.352727
18.700103,0.215864,3.273028,1.260606,72.23,0.220000,-0.967424,0.283191,3.394381,0.000000,-0.067599,-0.120245,-0.354903
18.800202,0.221614,3.290079,1.228716,70.40,0.220000,-0.894778,0.290672,3.402158,0.000000,-0.069338,-0.112586,-0.339032
18.900193,0.227772,3.306312,1.187248,68.02,0.220000,-0.812619,0.298302,3.410868,0.000000,-0.070809,-0.105614,-0.313563
19.000182,0.234536,3.322082,1.145157,65.61,0.220000,-0.738513,0.306080,3.420125,0.000000,-0.071824,-0.098985,-0.287475
19.100152,0.242046,3.337820,1.107356,63.45,0.220000,-0.682591,0.314009,3.429555,0.000000,-0.072243,-0.092266,-0.265686
19.200037,0.250318,3.353716,1.074462,61.56,0.220000,-0.655948,0.322089,3.438823,0.000000,-0.072044,-0.085263,-0.248806
19.300188,0.259159,3.369448,1.043524,59.79,0.220000,-0.643307,0.330322,3.447808,0.000000,-0.071452,-0.078330,-0.233950
19.400204,0.268608,3.385178,1.016426,58.24,0.220000,-0.633529,0.338711,3.456567,0.000000,-0.070398,-0.071269,-0.222942
19.500139,0.278625,3.400883,0.989770,56.71,0.220000,-0.623957,0.347258,3.465148,0.000000,-0.068926,-0.064110,-0.212400
19.600179,0.285676,3.411423,0.972621,55.73,0.220000,-0.624038,0.355965,3.473586,0.000000,-0.070589,-0.062008,-0.211424
19.700135,0.296461,3.426860,0.948823,54.36,0.220000,-0.621694,0.364833,3.481900,0.000000,-0.068673,-0.054884,-0.203833
19.800116,0.307506,3.441860,0.923699,52.92,0.220000,-0.615817,0.373864,3.490096,0.000000,-0.066663,-0.048082,-0.194976
19.900179,0.318945,3.456562,0.894796,51.27,0.220000,-0.603046,0.383063,3.498176,0.000000,-0.064433,-0.041466,-0.182415
20.000137,0.330767,3.470926,0.870623,49.88,0.220000,-0.591431,0.392430,3.506140,0.000000,-0.061980,-0.035060,-0.174631
20.100032,0.343145,3.485251,0.846530,48.50,0.220000,-0.579729,0.401967,3.513984,0.000000,-0.059136,-0.028568,-0.166991
20.200082,0.355856,3.499248,0.820721,47.02,0.220000,-0.565329,0.411678,3.521706,0.000000,-0.056148,-0.022294,-0.157737
20.300117,0.364448,3.508331,0.804835,46.11,0.220000,-0.563330,0.421566,3.529304,0.000000,-0.057453,-0.020809,-0.158488
20.400088,0.377717,3.521835,0.783388,44.88,0.220000,-0.557717,0.431632,3.536776,0.000000,-0.054255,-0.014770,-0.153756
20.500123,0.391329,3.535103,0.761666,43.64,0.220000,-0.548835,0.441881,3.544119,0.000000,-0.050901,-0.008846,-0.148854
20.600160,0.405189,3.547999,0.736839,42.22,0.220000,-0.534343,0.452313,3.551332,0.000000,-0.047482,-0.003160,-0.140947
20.700088,0.419392,3.560593,0.713643,40.89,0.220000,-0.517128,0.462932,3.558410,0.000000,-0.043895,0.002366,-0.134756
20.800072,0.433724,3.572769,0.694106,39.77,0.220000,-0.500719,0.473738,3.565349,0.000000,-0.040373,0.007608,-0.132343
